timestamp,Electricity (kWh)
2022-04-12 12:26:00.000000 +00:00,85331.0462
2022-04-12 12:14:18.000000 +00:00,85330.0369
2022-04-12 12:01:56.000000 +00:00,85329.013
2022-04-12 11:52:36.000000 +00:00,85328.0074
2022-04-12 11:45:54.000000 +00:00,85326.9879
2022-04-12 11:34:54.000000 +00:00,85325.9769
2022-04-12 11:22:32.000000 +00:00,85324.9267
2022-04-12 11:11:10.000000 +00:00,85323.9235
2022-04-12 10:59:10.000000 +00:00,85322.9125
2022-04-12 10:46:28.000000 +00:00,85321.9025
2022-04-12 10:38:26.000000 +00:00,85320.8862
2022-04-12 10:29:26.000000 +00:00,85319.8827
2022-04-12 10:18:44.000000 +00:00,85318.7666
2022-04-12 10:10:25.000000 +00:00,85317.7461
2022-04-12 10:03:23.000000 +00:00,85316.6776
2022-04-12 09:56:43.000000 +00:00,85315.6145
2022-04-12 09:49:21.000000 +00:00,85314.55
2022-04-12 09:44:01.000000 +00:00,85313.5451
2022-04-12 09:36:41.000000 +00:00,85312.5275
2022-04-12 09:30:39.000000 +00:00,85311.5153
2022-04-12 09:24:59.000000 +00:00,85310.416
2022-04-12 09:19:37.000000 +00:00,85309.4126
2022-04-12 09:13:17.000000 +00:00,85308.3771
2022-04-12 09:06:17.000000 +00:00,85307.3154
2022-04-12 08:57:15.000000 +00:00,85306.3089
2022-04-12 08:47:55.000000 +00:00,85305.2371
2022-04-12 08:39:53.000000 +00:00,85304.1465
2022-04-12 08:33:33.000000 +00:00,85303.0858
2022-04-12 08:28:31.000000 +00:00,85302.01400000001
2022-04-12 08:22:31.000000 +00:00,85300.9991
2022-04-12 08:17:12.000000 +00:00,85299.9744
2022-04-12 08:09:09.000000 +00:00,85298.82699999999
2022-04-12 08:02:09.000000 +00:00,85297.8197
2022-04-12 07:56:27.000000 +00:00,85296.7722
2022-04-12 07:51:07.000000 +00:00,85295.7542
2022-04-12 07:43:27.000000 +00:00,85294.6529
2022-04-12 07:36:25.000000 +00:00,85293.6242
2022-04-12 07:30:25.000000 +00:00,85292.5839
2022-04-12 07:25:03.000000 +00:00,85291.5573
2022-04-12 07:21:43.000000 +00:00,85290.5415
2022-04-12 07:17:43.000000 +00:00,85289.5139
2022-04-12 07:08:01.000000 +00:00,85288.4759
2022-04-12 06:58:01.000000 +00:00,85287.4621
2022-04-12 06:45:19.000000 +00:00,85286.4505
2022-04-12 06:39:59.000000 +00:00,85285.4308
2022-04-12 06:34:57.000000 +00:00,85284.3791
2022-04-12 06:30:17.000000 +00:00,85283.32199999999
2022-04-12 06:15:15.000000 +00:00,85282.2934
2022-04-12 05:58:33.000000 +00:00,85281.2833
2022-04-12 05:22:50.000000 +00:00,85280.27
2022-04-12 04:24:22.000000 +00:00,85279.2698
2022-04-12 03:22:34.000000 +00:00,85278.2666
2022-04-12 02:16:26.000000 +00:00,85277.2647
2022-04-12 01:11:38.000000 +00:00,85276.2639
2022-04-12 00:06:51.000000 +00:00,85275.2601
2022-04-11 23:00:23.000000 +00:00,85274.2575
2022-04-11 21:55:15.000000 +00:00,85273.25300000001
2022-04-11 20:50:28.000000 +00:00,85272.2505
2022-04-11 19:53:02.000000 +00:00,85271.2485
2022-04-11 18:58:14.000000 +00:00,85270.2381
2022-04-11 18:04:08.000000 +00:00,85269.2341
2022-04-11 17:13:42.000000 +00:00,85268.2296
2022-04-11 16:48:18.000000 +00:00,85267.2266
2022-04-11 16:30:57.000000 +00:00,85266.2262
2022-04-11 16:15:15.000000 +00:00,85265.2143
2022-04-11 15:54:33.000000 +00:00,85264.1889
2022-04-11 15:29:09.000000 +00:00,85263.1668
2022-04-11 15:12:27.000000 +00:00,85262.1466
2022-04-11 14:56:45.000000 +00:00,85261.1207
2022-04-11 14:36:03.000000 +00:00,85260.1192
2022-04-11 14:17:41.000000 +00:00,85259.1183
2022-04-11 14:03:39.000000 +00:00,85258.105
2022-04-11 13:51:17.000000 +00:00,85257.0859
2022-04-11 13:38:57.000000 +00:00,85256.0744
2022-04-11 13:26:55.000000 +00:00,85255.0466
2022-04-11 13:14:33.000000 +00:00,85254.0459
2022-04-11 13:02:11.000000 +00:00,85253.0351
2022-04-11 12:49:11.000000 +00:00,85252.0004
2022-04-11 12:37:49.000000 +00:00,85250.9771
2022-04-11 12:28:07.000000 +00:00,85249.9505
2022-04-11 12:20:07.000000 +00:00,85248.9243
2022-04-11 12:09:45.000000 +00:00,85247.9063
2022-04-11 12:01:06.000000 +00:00,85246.8969
2022-04-11 11:51:24.000000 +00:00,85245.8847
2022-04-11 11:45:04.000000 +00:00,85244.8613
2022-04-11 11:38:22.000000 +00:00,85243.8267
2022-04-11 11:29:22.000000 +00:00,85242.7676
2022-04-11 11:22:20.000000 +00:00,85241.7449
2022-04-11 11:10:18.000000 +00:00,85240.6626
2022-04-11 11:01:58.000000 +00:00,85239.5327
2022-04-11 10:53:56.000000 +00:00,85238.4246
2022-04-11 10:42:16.000000 +00:00,85237.4205
2022-04-11 10:31:54.000000 +00:00,85236.4114
2022-04-11 10:22:12.000000 +00:00,85235.3697
2022-04-11 10:11:12.000000 +00:00,85234.3458
2022-04-11 10:01:10.000000 +00:00,85233.3198
2022-04-11 09:54:10.000000 +00:00,85232.2924
2022-04-11 09:42:28.000000 +00:00,85231.2797
2022-04-11 09:31:46.000000 +00:00,85230.2651
2022-04-11 09:21:46.000000 +00:00,85229.2577
2022-04-11 09:12:24.000000 +00:00,85228.1317
2022-04-11 09:04:04.000000 +00:00,85227.09800000001
2022-04-11 08:56:22.000000 +00:00,85226.0862
2022-04-11 08:49:22.000000 +00:00,85225.0654
2022-04-11 08:44:20.000000 +00:00,85224.0505
2022-04-11 08:33:40.000000 +00:00,85223.0341
2022-04-11 08:25:18.000000 +00:00,85222.0335
2022-04-11 08:17:18.000000 +00:00,85220.9603
2022-04-11 08:11:36.000000 +00:00,85219.8757
2022-04-11 08:02:56.000000 +00:00,85218.8147
2022-04-11 07:56:14.000000 +00:00,85217.8132
2022-04-11 07:52:14.000000 +00:00,85216.8036
2022-04-11 07:42:54.000000 +00:00,85215.7598
2022-04-11 07:38:12.000000 +00:00,85214.7243
2022-04-11 07:33:52.000000 +00:00,85213.7129
2022-04-11 07:29:13.000000 +00:00,85212.6374
2022-04-11 07:23:51.000000 +00:00,85211.6233
2022-04-11 07:10:31.000000 +00:00,85210.599
2022-04-11 06:57:09.000000 +00:00,85209.5862
2022-04-11 06:44:27.000000 +00:00,85208.5773
2022-04-11 06:30:45.000000 +00:00,85207.5575
2022-04-11 06:16:03.000000 +00:00,85206.5052
2022-04-11 06:01:21.000000 +00:00,85205.4833
2022-04-11 05:42:39.000000 +00:00,85204.4766
2022-04-11 05:08:55.000000 +00:00,85203.4671
2022-04-11 04:44:33.000000 +00:00,85202.464
2022-04-11 04:05:07.000000 +00:00,85201.4553
2022-04-11 03:15:01.000000 +00:00,85200.4517
2022-04-11 02:25:16.000000 +00:00,85199.4498
2022-04-11 01:34:10.000000 +00:00,85198.4454
2022-04-11 00:44:04.000000 +00:00,85197.4337
2022-04-10 23:53:58.000000 +00:00,85196.43
2022-04-10 23:03:32.000000 +00:00,85195.4291
2022-04-10 22:13:05.000000 +00:00,85194.4235
2022-04-10 21:23:39.000000 +00:00,85193.4072
2022-04-10 20:35:13.000000 +00:00,85192.403
2022-04-10 19:49:09.000000 +00:00,85191.4019
2022-04-10 19:02:43.000000 +00:00,85190.4004
2022-04-10 18:15:58.000000 +00:00,85189.3965
2022-04-10 17:25:52.000000 +00:00,85188.3947
2022-04-10 16:34:46.000000 +00:00,85187.3814
2022-04-10 15:44:38.000000 +00:00,85186.3742
2022-04-10 14:54:32.000000 +00:00,85185.3735
2022-04-10 14:05:47.000000 +00:00,85184.3726
2022-04-10 13:15:21.000000 +00:00,85183.3704
2022-04-10 12:26:15.000000 +00:00,85182.3672
2022-04-10 11:49:31.000000 +00:00,85181.3598
2022-04-10 11:00:05.000000 +00:00,85180.3579
2022-04-10 10:10:19.000000 +00:00,85179.3524
2022-04-10 09:21:34.000000 +00:00,85178.3473
2022-04-10 08:30:48.000000 +00:00,85177.3361
2022-04-10 07:41:42.000000 +00:00,85176.3349
2022-04-10 06:51:14.000000 +00:00,85175.3309
2022-04-10 06:02:08.000000 +00:00,85174.3275
2022-04-10 05:11:43.000000 +00:00,85173.32699999999
2022-04-10 04:22:57.000000 +00:00,85172.3242
2022-04-10 03:34:11.000000 +00:00,85171.3173
2022-04-10 02:44:05.000000 +00:00,85170.3143
2022-04-10 01:54:19.000000 +00:00,85169.3109
2022-04-10 01:03:54.000000 +00:00,85168.3039
2022-04-10 00:15:08.000000 +00:00,85167.3011
2022-04-09 23:25:02.000000 +00:00,85166.3009
2022-04-09 22:34:36.000000 +00:00,85165.2979
2022-04-09 21:44:50.000000 +00:00,85164.2932
2022-04-09 20:55:44.000000 +00:00,85163.2909
2022-04-09 20:21:21.000000 +00:00,85162.2908
2022-04-09 19:35:55.000000 +00:00,85161.2842
2022-04-09 18:49:09.000000 +00:00,85160.2821
2022-04-09 18:03:03.000000 +00:00,85159.2808
2022-04-09 17:12:17.000000 +00:00,85158.2694
2022-04-09 16:22:11.000000 +00:00,85157.2597
2022-04-09 15:32:06.000000 +00:00,85156.2594
2022-04-09 14:41:20.000000 +00:00,85155.2536
2022-04-09 13:51:54.000000 +00:00,85154.2471
2022-04-09 13:01:26.000000 +00:00,85153.2424
2022-04-09 12:12:40.000000 +00:00,85152.2387
2022-04-09 11:21:55.000000 +00:00,85151.2329
2022-04-09 10:32:09.000000 +00:00,85150.2319
2022-04-09 09:42:43.000000 +00:00,85149.2267
2022-04-09 08:52:57.000000 +00:00,85148.2267
2022-04-09 08:02:31.000000 +00:00,85147.2224
2022-04-09 07:13:06.000000 +00:00,85146.2224
2022-04-09 06:22:40.000000 +00:00,85145.2207
2022-04-09 05:31:54.000000 +00:00,85144.2187
2022-04-09 04:41:48.000000 +00:00,85143.2147
2022-04-09 03:55:42.000000 +00:00,85142.1992
2022-04-09 03:05:16.000000 +00:00,85141.1941
2022-04-09 02:15:11.000000 +00:00,85140.1895
2022-04-09 01:25:03.000000 +00:00,85139.1862
2022-04-09 00:34:57.000000 +00:00,85138.185
2022-04-08 23:45:31.000000 +00:00,85137.1831
2022-04-08 22:54:45.000000 +00:00,85136.1782
2022-04-08 22:05:40.000000 +00:00,85135.1667
2022-04-08 21:18:14.000000 +00:00,85134.1663
2022-04-08 20:40:50.000000 +00:00,85133.1653
2022-04-08 19:58:24.000000 +00:00,85132.1623
2022-04-08 19:37:22.000000 +00:00,85131.1522
2022-04-08 19:17:00.000000 +00:00,85130.1489
2022-04-08 18:55:56.000000 +00:00,85129.1374
2022-04-08 18:35:34.000000 +00:00,85128.1271
2022-04-08 18:14:52.000000 +00:00,85127.1202
2022-04-08 17:53:31.000000 +00:00,85126.1107
2022-04-08 17:32:27.000000 +00:00,85125.1077
2022-04-08 17:11:05.000000 +00:00,85124.1058
2022-04-08 16:50:23.000000 +00:00,85123.1056
2022-04-08 16:31:19.000000 +00:00,85122.0918
2022-04-08 16:12:37.000000 +00:00,85121.0644
2022-04-08 15:54:55.000000 +00:00,85120.0481
2022-04-08 15:37:33.000000 +00:00,85119.0412
2022-04-08 15:20:13.000000 +00:00,85118.03199999999
2022-04-08 15:00:49.000000 +00:00,85116.9267
2022-04-08 14:47:27.000000 +00:00,85115.9191
2022-04-08 14:35:05.000000 +00:00,85114.9189
2022-04-08 14:23:45.000000 +00:00,85113.9003
2022-04-08 14:11:43.000000 +00:00,85112.8479
2022-04-08 14:00:01.000000 +00:00,85111.8477
2022-04-08 13:48:40.000000 +00:00,85110.8301
2022-04-08 13:37:20.000000 +00:00,85109.8116
2022-04-08 13:25:58.000000 +00:00,85108.7832
2022-04-08 13:16:36.000000 +00:00,85107.7787
2022-04-08 13:11:16.000000 +00:00,85106.7652
2022-04-08 13:03:36.000000 +00:00,85105.7066
2022-04-08 12:56:34.000000 +00:00,85104.6822
2022-04-08 12:46:54.000000 +00:00,85103.6735
2022-04-08 12:38:12.000000 +00:00,85102.6077
2022-04-08 12:30:52.000000 +00:00,85101.5255
2022-04-08 12:21:30.000000 +00:00,85100.5182
2022-04-08 12:15:50.000000 +00:00,85099.4225
2022-04-08 12:08:28.000000 +00:00,85098.3577
2022-04-08 11:59:28.000000 +00:00,85097.3322
2022-04-08 11:50:26.000000 +00:00,85096.3249
2022-04-08 11:41:46.000000 +00:00,85095.2882
2022-04-08 11:35:44.000000 +00:00,85094.2465
2022-04-08 11:29:44.000000 +00:00,85093.2298
2022-04-08 11:21:02.000000 +00:00,85092.1956
2022-04-08 11:12:22.000000 +00:00,85091.15400000001
2022-04-08 11:04:40.000000 +00:00,85090.1526
2022-04-08 10:57:40.000000 +00:00,85089.0737
2022-04-08 10:48:58.000000 +00:00,85088.0407
2022-04-08 10:40:18.000000 +00:00,85087.0054
2022-04-08 10:32:36.000000 +00:00,85085.9928
2022-04-08 10:23:16.000000 +00:00,85084.9926
2022-04-08 10:14:34.000000 +00:00,85083.985
2022-04-08 10:08:54.000000 +00:00,85082.9052
2022-04-08 10:03:54.000000 +00:00,85081.8632
2022-04-08 09:58:32.000000 +00:00,85080.8399
2022-04-08 09:53:32.000000 +00:00,85079.7898
2022-04-08 09:48:12.000000 +00:00,85078.7577
2022-04-08 09:40:30.000000 +00:00,85077.7526
2022-04-08 09:32:11.000000 +00:00,85076.7359
2022-04-08 09:26:09.000000 +00:00,85075.725
2022-04-08 09:21:49.000000 +00:00,85074.7071
2022-04-08 09:17:29.000000 +00:00,85073.6624
2022-04-08 09:12:07.000000 +00:00,85072.5757
2022-04-08 09:05:27.000000 +00:00,85071.5633
2022-04-08 09:02:07.000000 +00:00,85070.5361
2022-04-08 08:54:25.000000 +00:00,85069.4948
2022-04-08 08:44:25.000000 +00:00,85068.4519
2022-04-08 08:34:43.000000 +00:00,85067.4193
2022-04-08 08:26:23.000000 +00:00,85066.4019
2022-04-08 08:17:21.000000 +00:00,85065.3907
2022-04-08 08:07:59.000000 +00:00,85064.3722
2022-04-08 07:58:59.000000 +00:00,85063.34
2022-04-08 07:53:39.000000 +00:00,85062.3218
2022-04-08 07:47:17.000000 +00:00,85061.3055
2022-04-08 07:40:17.000000 +00:00,85060.2924
2022-04-08 07:32:55.000000 +00:00,85059.2385
2022-04-08 07:23:35.000000 +00:00,85058.1978
2022-04-08 07:13:33.000000 +00:00,85057.1302
2022-04-08 07:03:31.000000 +00:00,85056.1261
2022-04-08 06:54:11.000000 +00:00,85055.1023
2022-04-08 06:44:29.000000 +00:00,85054.0691
2022-04-08 06:35:49.000000 +00:00,85053.0354
2022-04-08 06:25:27.000000 +00:00,85052.0019
2022-04-08 06:18:47.000000 +00:00,85050.9684
2022-04-08 06:13:05.000000 +00:00,85049.875
2022-04-08 06:08:05.000000 +00:00,85048.8308
2022-04-08 06:04:05.000000 +00:00,85047.7491
2022-04-08 06:00:05.000000 +00:00,85046.7409
2022-04-08 05:55:03.000000 +00:00,85045.7056
2022-04-08 05:50:03.000000 +00:00,85044.6899
2022-04-08 05:35:01.000000 +00:00,85043.6528
2022-04-08 05:05:58.000000 +00:00,85042.6397
2022-04-08 04:27:54.000000 +00:00,85041.6338
2022-04-08 03:59:30.000000 +00:00,85040.6293
2022-04-08 03:02:24.000000 +00:00,85039.6277
2022-04-08 02:09:56.000000 +00:00,85038.6249
2022-04-08 01:18:30.000000 +00:00,85037.6231
2022-04-08 00:26:45.000000 +00:00,85036.5911
2022-04-07 23:30:17.000000 +00:00,85035.5902
2022-04-07 22:36:11.000000 +00:00,85034.5868
2022-04-07 21:48:05.000000 +00:00,85033.5422
2022-04-07 20:51:39.000000 +00:00,85032.5404
2022-04-07 20:02:34.000000 +00:00,85031.5038
2022-04-07 19:15:08.000000 +00:00,85030.4989
2022-04-07 18:27:42.000000 +00:00,85029.4636
2022-04-07 17:38:16.000000 +00:00,85028.4571
2022-04-07 16:56:10.000000 +00:00,85027.4537
2022-04-07 16:21:26.000000 +00:00,85026.4537
2022-04-07 16:00:24.000000 +00:00,85025.4535
2022-04-07 15:39:21.000000 +00:00,85024.4515
2022-04-07 15:26:21.000000 +00:00,85023.4318
2022-04-07 15:11:59.000000 +00:00,85022.4307
2022-04-07 15:01:17.000000 +00:00,85021.4168
2022-04-07 14:48:55.000000 +00:00,85020.3973
2022-04-07 14:36:35.000000 +00:00,85019.3648
2022-04-07 14:23:13.000000 +00:00,85018.3514
2022-04-07 14:09:51.000000 +00:00,85017.3342
2022-04-07 13:56:49.000000 +00:00,85016.3196
2022-04-07 13:45:47.000000 +00:00,85015.2763
2022-04-07 13:34:27.000000 +00:00,85014.2519
2022-04-07 13:28:25.000000 +00:00,85013.2495
2022-04-07 13:17:45.000000 +00:00,85012.2233
2022-04-07 13:09:23.000000 +00:00,85011.2103
2022-04-07 13:00:43.000000 +00:00,85010.1594
2022-04-07 12:52:01.000000 +00:00,85009.1296
2022-04-07 12:41:59.000000 +00:00,85008.1227
2022-04-07 12:31:39.000000 +00:00,85007.0628
2022-04-07 12:25:57.000000 +00:00,85006.0301
2022-04-07 12:15:57.000000 +00:00,85005.0079
2022-04-07 12:06:15.000000 +00:00,85003.9819
2022-04-07 11:56:35.000000 +00:00,85002.9595
2022-04-07 11:47:53.000000 +00:00,85001.9492
2022-04-07 11:41:53.000000 +00:00,85000.8988
2022-04-07 11:34:51.000000 +00:00,84999.8842
2022-04-07 11:27:32.000000 +00:00,84998.8782
2022-04-07 11:21:10.000000 +00:00,84997.8412
2022-04-07 11:11:10.000000 +00:00,84996.8343
2022-04-07 11:00:48.000000 +00:00,84995.8285
2022-04-07 10:51:28.000000 +00:00,84994.7962
2022-04-07 10:45:06.000000 +00:00,84993.7789
2022-04-07 10:35:26.000000 +00:00,84992.776
2022-04-07 10:26:04.000000 +00:00,84991.7383
2022-04-07 10:16:02.000000 +00:00,84990.6973
2022-04-07 10:08:22.000000 +00:00,84989.65699999999
2022-04-07 10:02:02.000000 +00:00,84988.6276
2022-04-07 09:52:40.000000 +00:00,84987.5788
2022-04-07 09:42:38.000000 +00:00,84986.5605
2022-04-07 09:35:58.000000 +00:00,84985.535
2022-04-07 09:31:58.000000 +00:00,84984.4865
2022-04-07 09:28:36.000000 +00:00,84983.4382
2022-04-07 09:21:36.000000 +00:00,84982.4324
2022-04-07 09:14:36.000000 +00:00,84981.4106
2022-04-07 09:09:14.000000 +00:00,84980.3556
2022-04-07 09:04:34.000000 +00:00,84979.2509
2022-04-07 08:58:14.000000 +00:00,84978.2024
2022-04-07 08:52:12.000000 +00:00,84977.1963
2022-04-07 08:46:52.000000 +00:00,84976.0711
2022-04-07 08:40:12.000000 +00:00,84975.05699999999
2022-04-07 08:31:10.000000 +00:00,84973.9917
2022-04-07 08:25:50.000000 +00:00,84972.9723
2022-04-07 08:22:08.000000 +00:00,84971.9663
2022-04-07 08:15:48.000000 +00:00,84970.8913
2022-04-07 08:10:28.000000 +00:00,84969.8871
2022-04-07 08:06:06.000000 +00:00,84968.8737
2022-04-07 08:00:46.000000 +00:00,84967.8455
2022-04-07 07:51:46.000000 +00:00,84966.8348
2022-04-07 07:41:24.000000 +00:00,84965.8316
2022-04-07 07:33:42.000000 +00:00,84964.819
2022-04-07 07:26:42.000000 +00:00,84963.7908
2022-04-07 07:15:40.000000 +00:00,84962.763
2022-04-07 07:06:20.000000 +00:00,84961.7465
2022-04-07 06:54:39.000000 +00:00,84960.7295
2022-04-07 06:42:57.000000 +00:00,84959.7171
2022-04-07 06:31:57.000000 +00:00,84958.6989
2022-04-07 06:19:55.000000 +00:00,84957.6957
2022-04-07 06:07:13.000000 +00:00,84956.6794
2022-04-07 05:58:13.000000 +00:00,84955.6699
2022-04-07 05:42:31.000000 +00:00,84954.6638
2022-04-07 05:36:09.000000 +00:00,84953.645
2022-04-07 05:22:07.000000 +00:00,84952.595
2022-04-07 04:44:43.000000 +00:00,84951.5833
2022-04-07 04:08:19.000000 +00:00,84950.5829
2022-04-07 03:39:35.000000 +00:00,84949.5789
2022-04-07 02:47:50.000000 +00:00,84948.5704
2022-04-07 01:58:44.000000 +00:00,84947.5695
2022-04-07 01:10:18.000000 +00:00,84946.5657
2022-04-07 00:17:30.000000 +00:00,84945.5605
2022-04-06 22:13:17.000000 +00:00,84942.9873
2022-04-06 21:30:11.000000 +00:00,84941.9847
2022-04-06 20:39:05.000000 +00:00,84940.9572
2022-04-06 19:56:59.000000 +00:00,84939.9537
2022-04-06 19:28:37.000000 +00:00,84938.9513
2022-04-06 18:58:33.000000 +00:00,84937.9281
2022-04-06 18:28:49.000000 +00:00,84936.9121
2022-04-06 17:59:26.000000 +00:00,84935.9086
2022-04-06 17:26:02.000000 +00:00,84934.9076
2022-04-06 16:54:38.000000 +00:00,84933.8991
2022-04-06 16:25:14.000000 +00:00,84932.8934
2022-04-06 15:54:10.000000 +00:00,84931.8895
2022-04-06 15:23:48.000000 +00:00,84930.8838
2022-04-06 14:54:24.000000 +00:00,84929.8795
2022-04-06 14:31:00.000000 +00:00,84928.873
2022-04-06 14:11:18.000000 +00:00,84927.8655
2022-04-06 13:55:56.000000 +00:00,84926.853
2022-04-06 13:41:34.000000 +00:00,84925.8411
2022-04-06 13:27:13.000000 +00:00,84924.8397
2022-04-06 13:15:33.000000 +00:00,84923.8311
2022-04-06 13:01:31.000000 +00:00,84922.8286
2022-04-06 12:46:09.000000 +00:00,84921.8069
2022-04-06 12:33:07.000000 +00:00,84920.789
2022-04-06 12:19:25.000000 +00:00,84919.7871
2022-04-06 12:05:03.000000 +00:00,84918.7648
2022-04-06 11:52:21.000000 +00:00,84917.7557
2022-04-06 11:47:01.000000 +00:00,84916.6919
2022-04-06 11:33:59.000000 +00:00,84915.5811
2022-04-06 11:20:17.000000 +00:00,84914.5761
2022-04-06 11:12:57.000000 +00:00,84913.56800000001
2022-04-06 11:03:15.000000 +00:00,84912.5017
2022-04-06 10:49:15.000000 +00:00,84911.4989
2022-04-06 10:34:33.000000 +00:00,84910.4848
2022-04-06 10:22:11.000000 +00:00,84909.4639
2022-04-06 10:08:29.000000 +00:00,84908.4575
2022-04-06 09:59:27.000000 +00:00,84907.4478
2022-04-06 09:49:07.000000 +00:00,84906.3944
2022-04-06 09:39:25.000000 +00:00,84905.3652
2022-04-06 09:29:25.000000 +00:00,84904.3294
2022-04-06 09:21:04.000000 +00:00,84903.2959
2022-04-06 09:13:03.000000 +00:00,84902.2831
2022-04-06 08:56:42.000000 +00:00,84901.2753
2022-04-06 08:41:20.000000 +00:00,84900.2441
2022-04-06 08:23:58.000000 +00:00,84899.2438
2022-04-06 08:11:16.000000 +00:00,84898.2361
2022-04-06 07:58:14.000000 +00:00,84897.2168
2022-04-06 07:47:52.000000 +00:00,84896.2089
2022-04-06 07:36:12.000000 +00:00,84895.2064
2022-04-06 07:24:10.000000 +00:00,84894.2055
2022-04-06 07:07:08.000000 +00:00,84893.1953
2022-04-06 06:47:46.000000 +00:00,84892.1921
2022-04-06 06:31:24.000000 +00:00,84891.1866
2022-04-06 06:12:20.000000 +00:00,84890.1762
2022-04-06 05:50:38.000000 +00:00,84889.1697
2022-04-06 05:35:56.000000 +00:00,84888.1444
2022-04-06 05:30:16.000000 +00:00,84887.114
2022-04-06 05:23:14.000000 +00:00,84885.8947
2022-04-06 05:12:14.000000 +00:00,84884.8419
2022-04-06 04:17:47.000000 +00:00,84883.8386
2022-04-06 03:14:41.000000 +00:00,84882.8337
2022-04-06 02:11:33.000000 +00:00,84881.8322
2022-04-06 01:24:07.000000 +00:00,84880.8185
2022-04-06 00:39:42.000000 +00:00,84879.8132
2022-04-05 23:42:54.000000 +00:00,84878.8033
2022-04-05 22:36:46.000000 +00:00,84877.7997
2022-04-05 21:36:00.000000 +00:00,84876.7941
2022-04-05 20:48:14.000000 +00:00,84875.79199999999
2022-04-05 20:09:48.000000 +00:00,84874.7857
2022-04-05 19:22:43.000000 +00:00,84873.774
2022-04-05 18:29:37.000000 +00:00,84872.7654
2022-04-05 17:33:11.000000 +00:00,84871.7601
2022-04-05 16:36:23.000000 +00:00,84870.7558
2022-04-05 16:03:19.000000 +00:00,84869.7492
2022-04-05 15:30:56.000000 +00:00,84868.7438
2022-04-05 15:04:12.000000 +00:00,84867.741
2022-04-05 14:30:08.000000 +00:00,84866.7293
2022-04-05 14:08:06.000000 +00:00,84865.7248
2022-04-05 13:48:04.000000 +00:00,84864.7088
2022-04-05 13:26:00.000000 +00:00,84863.7043
2022-04-05 13:05:58.000000 +00:00,84862.6931
2022-04-05 12:46:56.000000 +00:00,84861.6749
2022-04-05 12:28:54.000000 +00:00,84860.6656
2022-04-05 12:12:32.000000 +00:00,84859.6641
2022-04-05 12:01:30.000000 +00:00,84858.6038
2022-04-05 11:47:08.000000 +00:00,84857.5956
2022-04-05 11:37:48.000000 +00:00,84856.594
2022-04-05 11:29:06.000000 +00:00,84855.5733
2022-04-05 11:18:04.000000 +00:00,84854.5685
2022-04-05 10:59:23.000000 +00:00,84853.5641
2022-04-05 10:42:01.000000 +00:00,84852.5455
2022-04-05 10:24:39.000000 +00:00,84851.5257
2022-04-05 10:06:57.000000 +00:00,84850.5132
2022-04-05 09:52:35.000000 +00:00,84849.5048
2022-04-05 09:44:35.000000 +00:00,84848.485
2022-04-05 09:30:13.000000 +00:00,84847.3782
2022-04-05 09:24:31.000000 +00:00,84846.3476
2022-04-05 09:15:31.000000 +00:00,84845.2495
2022-04-05 09:10:31.000000 +00:00,84844.1906
2022-04-05 08:58:09.000000 +00:00,84843.1815
2022-04-05 08:41:27.000000 +00:00,84842.1651
2022-04-05 08:29:25.000000 +00:00,84841.1112
2022-04-05 08:12:23.000000 +00:00,84840.0962
2022-04-05 08:01:41.000000 +00:00,84839.09199999999
2022-04-05 07:43:39.000000 +00:00,84838.07800000001
2022-04-05 07:33:39.000000 +00:00,84837.0625
2022-04-05 07:18:37.000000 +00:00,84836.0561
2022-04-05 07:05:35.000000 +00:00,84835.0484
2022-04-05 06:52:33.000000 +00:00,84834.0482
2022-04-05 06:33:32.000000 +00:00,84832.9991
2022-04-05 06:14:10.000000 +00:00,84831.9388
2022-04-05 05:51:26.000000 +00:00,84830.9255
2022-04-05 05:30:04.000000 +00:00,84829.9222
2022-04-05 05:22:02.000000 +00:00,84828.864
2022-04-05 04:52:00.000000 +00:00,84827.8349
2022-04-05 04:00:32.000000 +00:00,84826.8285
2022-04-05 03:05:06.000000 +00:00,84825.8235
2022-04-05 02:09:41.000000 +00:00,84824.814
2022-04-05 01:14:13.000000 +00:00,84823.8112
2022-04-05 00:15:47.000000 +00:00,84822.811
2022-04-04 23:24:19.000000 +00:00,84821.804
2022-04-04 22:30:13.000000 +00:00,84820.7939
2022-04-04 21:47:48.000000 +00:00,84819.7923
2022-04-04 20:51:02.000000 +00:00,84818.7885
2022-04-04 20:03:36.000000 +00:00,84817.7838
2022-04-04 19:21:50.000000 +00:00,84816.7747
2022-04-04 18:31:04.000000 +00:00,84815.7452
2022-04-04 17:39:39.000000 +00:00,84814.7438
2022-04-04 16:49:53.000000 +00:00,84813.7408
2022-04-04 16:23:49.000000 +00:00,84812.7357
2022-04-04 16:06:47.000000 +00:00,84811.7194
2022-04-04 15:50:45.000000 +00:00,84810.7161
2022-04-04 15:33:23.000000 +00:00,84809.7157
2022-04-04 15:16:01.000000 +00:00,84808.7118
2022-04-04 14:55:39.000000 +00:00,84807.7002
2022-04-04 14:34:37.000000 +00:00,84806.689
2022-04-04 14:16:15.000000 +00:00,84805.6873
2022-04-04 14:02:13.000000 +00:00,84804.6756
2022-04-04 13:52:11.000000 +00:00,84803.6341
2022-04-04 13:41:09.000000 +00:00,84802.5818
2022-04-04 13:30:29.000000 +00:00,84801.5536
