timestamp,Heat 2nd floor (kWh)
2022-02-25 14:55:55.000000 +00:00,617080.0
2022-02-25 14:43:19.000000 +00:00,617076.0
2022-02-25 14:30:46.000000 +00:00,617075.0
2022-02-25 14:18:16.000000 +00:00,617073.0
2022-02-25 14:05:49.000000 +00:00,617072.0
2022-02-25 13:53:24.000000 +00:00,617071.0
2022-02-25 13:40:57.000000 +00:00,617069.0
2022-02-25 13:28:27.000000 +00:00,617068.0
2022-02-25 13:04:53.000000 +00:00,617066.0
2022-02-25 12:50:40.000000 +00:00,617064.0
2022-02-25 12:37:58.000000 +00:00,617063.0
2022-02-25 12:25:13.000000 +00:00,617062.0
2022-02-25 12:12:25.000000 +00:00,617060.0
2022-02-25 11:59:34.000000 +00:00,617058.0
2022-02-25 11:46:41.000000 +00:00,617057.0
2022-02-25 11:33:44.000000 +00:00,617055.0
2022-02-25 11:20:44.000000 +00:00,617053.0
2022-02-25 11:07:41.000000 +00:00,617050.0
2022-02-25 10:54:35.000000 +00:00,617046.0
2022-02-25 10:41:26.000000 +00:00,617042.0
2022-02-25 10:02:00.000000 +00:00,617030.0
2022-02-25 09:35:56.000000 +00:00,617021.0
2022-02-25 09:22:59.000000 +00:00,617017.0
2022-02-25 08:57:14.000000 +00:00,617007.0
2022-02-25 08:44:26.000000 +00:00,617002.0
2022-02-25 08:31:40.000000 +00:00,616998.0
2022-02-25 08:18:58.000000 +00:00,616993.0
2022-02-25 08:06:19.000000 +00:00,616988.0
2022-02-25 07:53:43.000000 +00:00,616983.0
2022-02-25 07:42:44.000000 +00:00,616978.0
2022-02-25 07:28:39.000000 +00:00,616972.0
2022-02-25 07:16:12.000000 +00:00,616967.0
2022-02-25 07:03:47.000000 +00:00,616962.0
2022-02-25 06:51:21.000000 +00:00,616957.0
2022-02-25 06:38:51.000000 +00:00,616952.0
2022-02-25 06:26:18.000000 +00:00,616947.0
2022-02-25 06:13:42.000000 +00:00,616941.0
2022-02-25 06:01:03.000000 +00:00,616936.0
2022-02-25 05:48:21.000000 +00:00,616931.0
2022-02-25 05:35:37.000000 +00:00,616927.0
2022-02-25 05:22:49.000000 +00:00,616923.0
2022-02-25 05:09:58.000000 +00:00,616919.0
2022-02-25 04:58:41.000000 +00:00,616914.0
2022-02-25 04:45:45.000000 +00:00,616909.0
2022-02-25 02:46:21.000000 +00:00,616876.0
2022-02-25 01:42:05.000000 +00:00,616857.0
2022-02-25 01:29:22.000000 +00:00,616852.0
2022-02-25 01:16:44.000000 +00:00,616847.0
2022-02-25 01:04:12.000000 +00:00,616843.0
2022-02-25 00:26:39.000000 +00:00,616830.0
2022-02-25 00:14:16.000000 +00:00,616825.0
2022-02-25 00:01:49.000000 +00:00,616819.0
2022-02-24 23:49:15.000000 +00:00,616817.0
2022-02-24 23:36:46.000000 +00:00,616815.0
2022-02-24 23:24:09.000000 +00:00,616814.0
2022-02-24 23:11:27.000000 +00:00,616812.0
2022-02-24 22:58:48.000000 +00:00,616811.0
2022-02-24 22:46:02.000000 +00:00,616809.0
2022-02-24 22:34:56.000000 +00:00,616806.0
2022-02-24 22:20:22.000000 +00:00,616802.0
2022-02-24 22:07:33.000000 +00:00,616801.0
2022-02-24 21:54:32.000000 +00:00,616799.0
2022-02-24 21:41:37.000000 +00:00,616798.0
2022-02-24 21:28:33.000000 +00:00,616796.0
2022-02-24 21:02:15.000000 +00:00,616790.0
2022-02-24 20:49:03.000000 +00:00,616786.0
2022-02-24 20:35:59.000000 +00:00,616781.0
2022-02-24 20:22:53.000000 +00:00,616775.0
2022-02-24 20:11:24.000000 +00:00,616770.0
2022-02-24 19:56:48.000000 +00:00,616765.0
2022-02-24 19:43:50.000000 +00:00,616760.0
2022-02-24 19:30:53.000000 +00:00,616756.0
2022-02-24 19:05:13.000000 +00:00,616748.0
2022-02-24 18:52:35.000000 +00:00,616742.0
2022-02-24 18:39:46.000000 +00:00,616737.0
2022-02-24 18:27:09.000000 +00:00,616732.0
2022-02-24 18:14:35.000000 +00:00,616728.0
2022-02-24 18:02:00.000000 +00:00,616723.0
2022-02-24 17:49:27.000000 +00:00,616720.0
2022-02-24 17:37:05.000000 +00:00,616715.0
2022-02-24 17:24:39.000000 +00:00,616711.0
2022-02-24 17:12:09.000000 +00:00,616706.0
2022-02-24 17:04:22.000000 +00:00,616701.0
2022-02-24 16:47:07.000000 +00:00,616696.0
2022-02-24 16:34:32.000000 +00:00,616692.0
2022-02-24 16:21:54.000000 +00:00,616688.0
2022-02-24 16:09:11.000000 +00:00,616687.0
2022-02-24 15:56:24.000000 +00:00,616685.0
2022-02-24 15:43:38.000000 +00:00,616684.0
2022-02-24 15:30:48.000000 +00:00,616679.0
2022-02-24 15:17:54.000000 +00:00,616674.0
2022-02-24 15:04:57.000000 +00:00,616669.0
2022-02-24 14:51:58.000000 +00:00,616666.0
2022-02-24 14:38:54.000000 +00:00,616662.0
2022-02-24 14:25:50.000000 +00:00,616658.0
2022-02-24 14:12:38.000000 +00:00,616655.0
2022-02-24 13:59:30.000000 +00:00,616650.0
2022-02-24 13:46:20.000000 +00:00,616645.0
2022-02-24 13:34:53.000000 +00:00,616641.0
2022-02-24 13:20:10.000000 +00:00,616636.0
2022-02-24 13:07:09.000000 +00:00,616632.0
2022-02-24 12:54:14.000000 +00:00,616631.0
2022-02-24 12:41:25.000000 +00:00,616630.0
2022-02-24 12:28:26.000000 +00:00,616629.0
2022-02-24 12:15:41.000000 +00:00,616625.0
2022-02-24 12:02:55.000000 +00:00,616620.0
2022-02-24 11:50:13.000000 +00:00,616617.0
2022-02-24 11:37:32.000000 +00:00,616613.0
2022-02-24 11:24:56.000000 +00:00,616609.0
2022-02-24 11:13:56.000000 +00:00,616606.0
2022-02-24 10:59:52.000000 +00:00,616603.0
2022-02-24 10:47:26.000000 +00:00,616599.0
2022-02-24 10:34:59.000000 +00:00,616595.0
2022-02-24 10:22:34.000000 +00:00,616591.0
2022-02-24 10:13:12.000000 +00:00,616588.0
2022-02-24 09:57:29.000000 +00:00,616584.0
2022-02-24 09:32:14.000000 +00:00,616577.0
2022-02-23 10:48:42.000000 +00:00,616228.0
2022-02-23 10:35:44.000000 +00:00,616225.0
2022-02-23 10:22:50.000000 +00:00,616222.0
2022-02-23 10:09:59.000000 +00:00,616218.0
2022-02-23 09:57:11.000000 +00:00,616215.0
2022-02-23 09:44:26.000000 +00:00,616212.0
2022-02-23 09:31:44.000000 +00:00,616209.0
2022-02-23 09:19:04.000000 +00:00,616205.0
2022-02-23 09:06:28.000000 +00:00,616202.0
2022-02-23 08:53:55.000000 +00:00,616199.0
2022-02-23 08:41:25.000000 +00:00,616196.0
2022-02-23 08:32:04.000000 +00:00,616192.0
2022-02-23 08:16:33.000000 +00:00,616189.0
2022-02-23 08:04:06.000000 +00:00,616185.0
2022-02-23 07:51:36.000000 +00:00,616181.0
2022-02-23 07:40:37.000000 +00:00,616176.0
2022-02-23 07:26:27.000000 +00:00,616171.0
2022-02-23 07:13:49.000000 +00:00,616165.0
2022-02-23 07:01:07.000000 +00:00,616160.0
2022-02-23 06:48:22.000000 +00:00,616155.0
2022-02-23 06:35:34.000000 +00:00,616149.0
2022-02-23 06:22:43.000000 +00:00,616144.0
2022-02-23 06:09:49.000000 +00:00,616142.0
2022-02-23 05:56:53.000000 +00:00,616140.0
2022-02-23 05:43:53.000000 +00:00,616138.0
2022-02-23 05:32:28.000000 +00:00,616135.0
2022-02-23 05:17:44.000000 +00:00,616130.0
2022-02-23 05:04:35.000000 +00:00,616125.0
2022-02-23 04:51:24.000000 +00:00,616119.0
2022-02-23 04:38:15.000000 +00:00,616115.0
2022-02-23 04:25:09.000000 +00:00,616113.0
2022-02-23 04:12:05.000000 +00:00,616111.0
2022-02-23 04:00:43.000000 +00:00,616109.0
2022-02-23 03:46:08.000000 +00:00,616105.0
2022-02-23 03:33:14.000000 +00:00,616100.0
2022-02-23 03:20:23.000000 +00:00,616095.0
2022-02-23 03:07:34.000000 +00:00,616092.0
2022-02-23 02:54:49.000000 +00:00,616091.0
2022-02-23 02:42:07.000000 +00:00,616088.0
2022-02-23 02:29:28.000000 +00:00,616084.0
2022-02-23 02:16:52.000000 +00:00,616079.0
2022-02-23 01:51:48.000000 +00:00,616068.0
2022-02-23 01:39:21.000000 +00:00,616064.0
2022-02-23 01:26:56.000000 +00:00,616062.0
2022-02-23 01:14:29.000000 +00:00,616061.0
2022-02-23 01:02:00.000000 +00:00,616059.0
2022-02-23 00:49:27.000000 +00:00,616057.0
2022-02-23 00:36:51.000000 +00:00,616056.0
2022-02-23 00:24:12.000000 +00:00,616053.0
2022-02-23 00:13:06.000000 +00:00,616050.0
2022-02-22 23:58:46.000000 +00:00,616046.0
2022-02-22 23:45:58.000000 +00:00,616044.0
2022-02-22 23:33:07.000000 +00:00,616042.0
2022-02-22 23:20:13.000000 +00:00,616041.0
2022-02-22 23:08:54.000000 +00:00,616040.0
2022-02-22 22:54:16.000000 +00:00,616038.0
2022-02-22 22:41:14.000000 +00:00,616037.0
2022-02-22 22:28:08.000000 +00:00,616035.0
2022-02-22 22:14:59.000000 +00:00,616033.0
2022-02-22 22:01:48.000000 +00:00,616029.0
2022-02-22 21:48:39.000000 +00:00,616024.0
2022-02-22 21:35:32.000000 +00:00,616018.0
2022-02-22 21:24:07.000000 +00:00,616013.0
2022-02-22 21:09:29.000000 +00:00,616008.0
2022-02-22 20:56:32.000000 +00:00,616003.0
2022-02-22 20:43:38.000000 +00:00,615998.0
2022-02-22 20:30:46.000000 +00:00,615994.0
2022-02-22 20:17:58.000000 +00:00,615989.0
2022-02-22 20:05:13.000000 +00:00,615984.0
2022-02-22 19:52:31.000000 +00:00,615979.0
2022-02-22 19:39:51.000000 +00:00,615974.0
2022-02-22 19:27:15.000000 +00:00,615969.0
2022-02-22 19:14:42.000000 +00:00,615964.0
2022-02-22 19:02:12.000000 +00:00,615960.0
2022-02-22 18:49:45.000000 +00:00,615955.0
2022-02-22 18:38:53.000000 +00:00,615951.0
2022-02-22 18:24:53.000000 +00:00,615946.0
2022-02-22 18:12:23.000000 +00:00,615941.0
2022-02-22 17:59:51.000000 +00:00,615936.0
2022-02-22 17:48:49.000000 +00:00,615932.0
2022-02-22 17:34:36.000000 +00:00,615927.0
2022-02-22 17:21:54.000000 +00:00,615923.0
2022-02-22 17:09:09.000000 +00:00,615920.0
2022-02-22 16:59:34.000000 +00:00,615918.0
2022-02-22 16:43:30.000000 +00:00,615914.0
2022-02-22 16:30:37.000000 +00:00,615909.0
2022-02-22 16:17:40.000000 +00:00,615905.0
2022-02-22 16:04:40.000000 +00:00,615900.0
2022-02-22 15:51:37.000000 +00:00,615896.0
2022-02-22 15:38:31.000000 +00:00,615892.0
2022-02-22 15:27:01.000000 +00:00,615888.0
2022-02-22 15:12:11.000000 +00:00,615884.0
2022-02-22 14:59:02.000000 +00:00,615879.0
2022-02-22 14:45:56.000000 +00:00,615875.0
2022-02-22 14:32:53.000000 +00:00,615870.0
2022-02-22 14:19:52.000000 +00:00,615866.0
2022-02-22 14:06:55.000000 +00:00,615862.0
2022-02-22 13:54:01.000000 +00:00,615858.0
2022-02-22 13:41:10.000000 +00:00,615854.0
2022-02-22 13:28:22.000000 +00:00,615850.0
2022-02-22 13:15:37.000000 +00:00,615845.0
2022-02-22 13:04:29.000000 +00:00,615841.0
2022-02-22 12:50:15.000000 +00:00,615837.0
2022-02-22 12:37:39.000000 +00:00,615833.0
2022-02-22 12:25:06.000000 +00:00,615831.0
2022-02-22 12:12:35.000000 +00:00,615830.0
2022-02-22 12:00:08.000000 +00:00,615829.0
2022-02-22 11:47:43.000000 +00:00,615826.0
2022-02-22 11:35:17.000000 +00:00,615822.0
2022-02-22 11:22:47.000000 +00:00,615817.0
2022-02-22 11:11:48.000000 +00:00,615813.0
2022-02-22 10:59:13.000000 +00:00,615809.0
2022-02-22 10:44:59.000000 +00:00,615805.0
2022-02-22 10:35:28.000000 +00:00,615801.0
2022-02-22 10:19:33.000000 +00:00,615797.0
2022-02-22 10:08:21.000000 +00:00,615794.0
2022-02-22 09:53:54.000000 +00:00,615789.0
2022-02-22 09:41:00.000000 +00:00,615785.0
2022-02-22 09:28:03.000000 +00:00,615780.0
2022-02-22 09:15:04.000000 +00:00,615775.0
2022-02-22 09:02:01.000000 +00:00,615770.0
2022-02-22 08:48:55.000000 +00:00,615766.0
2022-02-22 08:35:46.000000 +00:00,615761.0
2022-02-22 08:24:14.000000 +00:00,615757.0
2022-02-22 08:09:26.000000 +00:00,615752.0
2022-02-22 07:56:19.000000 +00:00,615746.0
2022-02-22 07:43:16.000000 +00:00,615739.0
2022-02-22 07:30:16.000000 +00:00,615733.0
2022-02-22 07:17:19.000000 +00:00,615728.0
2022-02-22 07:04:25.000000 +00:00,615722.0
2022-02-22 06:51:33.000000 +00:00,615717.0
2022-02-22 06:41:57.000000 +00:00,615713.0
2022-02-22 06:26:00.000000 +00:00,615708.0
2022-02-22 06:13:18.000000 +00:00,615702.0
2022-02-22 06:02:13.000000 +00:00,615697.0
2022-02-22 05:48:03.000000 +00:00,615695.0
2022-02-22 05:35:29.000000 +00:00,615693.0
2022-02-22 05:22:59.000000 +00:00,615691.0
2022-02-22 05:12:05.000000 +00:00,615687.0
2022-02-22 04:58:07.000000 +00:00,615682.0
2022-02-22 04:50:21.000000 +00:00,615677.0
2022-02-22 04:33:10.000000 +00:00,615671.0
2022-02-22 04:20:38.000000 +00:00,615667.0
2022-02-22 04:08:02.000000 +00:00,615662.0
2022-02-22 03:55:23.000000 +00:00,615660.0
2022-02-22 03:44:16.000000 +00:00,615658.0
2022-02-22 03:29:56.000000 +00:00,615656.0
2022-02-22 03:17:08.000000 +00:00,615654.0
2022-02-22 03:04:18.000000 +00:00,615651.0
2022-02-22 02:51:24.000000 +00:00,615647.0
2022-02-22 02:38:27.000000 +00:00,615643.0
2022-02-22 02:25:27.000000 +00:00,615638.0
2022-02-22 02:12:24.000000 +00:00,615634.0
2022-02-22 01:59:18.000000 +00:00,615630.0
2022-02-22 01:46:10.000000 +00:00,615624.0
2022-02-22 01:32:58.000000 +00:00,615618.0
2022-02-22 01:19:49.000000 +00:00,615613.0
2022-02-22 01:06:43.000000 +00:00,615611.0
2022-02-22 00:53:40.000000 +00:00,615609.0
2022-02-22 00:40:40.000000 +00:00,615608.0
2022-02-22 00:29:19.000000 +00:00,615606.0
2022-02-22 00:14:48.000000 +00:00,615604.0
2022-02-22 00:01:57.000000 +00:00,615601.0
2022-02-21 23:49:09.000000 +00:00,615598.0
2022-02-21 23:36:24.000000 +00:00,615594.0
2022-02-21 23:23:41.000000 +00:00,615593.0
2022-02-21 23:11:02.000000 +00:00,615591.0
2022-02-21 22:58:26.000000 +00:00,615590.0
2022-02-21 22:45:53.000000 +00:00,615588.0
2022-02-21 22:34:56.000000 +00:00,615586.0
2022-02-21 22:20:55.000000 +00:00,615585.0
2022-02-21 22:08:31.000000 +00:00,615582.0
2022-02-21 21:56:04.000000 +00:00,615578.0
2022-02-21 21:43:34.000000 +00:00,615574.0
2022-02-21 21:32:35.000000 +00:00,615568.0
2022-02-21 21:18:25.000000 +00:00,615563.0
2022-02-21 21:05:47.000000 +00:00,615557.0
2022-02-21 20:53:05.000000 +00:00,615552.0
2022-02-21 20:40:20.000000 +00:00,615548.0
2022-02-21 20:27:32.000000 +00:00,615544.0
2022-02-21 20:14:41.000000 +00:00,615539.0
2022-02-21 20:01:47.000000 +00:00,615534.0
2022-02-21 19:48:51.000000 +00:00,615529.0
2022-02-21 19:35:51.000000 +00:00,615523.0
2022-02-21 19:22:48.000000 +00:00,615518.0
2022-02-21 19:11:20.000000 +00:00,615513.0
2022-02-21 18:56:33.000000 +00:00,615509.0
2022-02-21 18:43:22.000000 +00:00,615505.0
2022-02-21 18:30:13.000000 +00:00,615500.0
2022-02-21 18:17:07.000000 +00:00,615494.0
2022-02-21 18:05:41.000000 +00:00,615488.0
2022-02-21 17:54:18.000000 +00:00,615483.0
2022-02-21 17:38:06.000000 +00:00,615480.0
2022-02-21 17:25:12.000000 +00:00,615478.0
2022-02-21 17:12:21.000000 +00:00,615476.0
2022-02-21 16:59:32.000000 +00:00,615473.0
2022-02-21 16:46:47.000000 +00:00,615468.0
2022-02-21 16:34:05.000000 +00:00,615463.0
2022-02-21 16:21:26.000000 +00:00,615458.0
2022-02-21 16:13:33.000000 +00:00,615454.0
2022-02-21 15:56:16.000000 +00:00,615452.0
2022-02-21 15:43:46.000000 +00:00,615450.0
2022-02-21 15:31:19.000000 +00:00,615447.0
2022-02-21 15:20:27.000000 +00:00,615444.0
2022-02-21 15:06:28.000000 +00:00,615440.0
2022-02-21 14:53:58.000000 +00:00,615437.0
2022-02-21 14:42:59.000000 +00:00,615432.0
2022-02-21 14:28:49.000000 +00:00,615428.0
2022-02-21 14:16:10.000000 +00:00,615423.0
2022-02-21 14:03:28.000000 +00:00,615418.0
2022-02-21 13:50:43.000000 +00:00,615414.0
2022-02-21 13:37:56.000000 +00:00,615410.0
2022-02-21 13:26:41.000000 +00:00,615406.0
2022-02-21 13:12:11.000000 +00:00,615401.0
2022-02-21 12:59:14.000000 +00:00,615397.0
2022-02-21 12:46:14.000000 +00:00,615392.0
2022-02-21 12:33:12.000000 +00:00,615386.0
2022-02-21 12:20:06.000000 +00:00,615380.0
2022-02-21 12:06:57.000000 +00:00,615375.0
2022-02-21 11:53:45.000000 +00:00,615371.0
2022-02-21 11:40:36.000000 +00:00,615368.0
2022-02-21 11:27:30.000000 +00:00,615365.0
2022-02-21 11:14:27.000000 +00:00,615361.0
2022-02-21 11:01:27.000000 +00:00,615358.0
2022-02-21 10:48:29.000000 +00:00,615353.0
2022-02-21 10:37:12.000000 +00:00,615349.0
2022-02-21 10:24:20.000000 +00:00,615344.0
2022-02-21 10:09:56.000000 +00:00,615341.0
2022-02-21 09:57:11.000000 +00:00,615337.0
2022-02-21 09:44:29.000000 +00:00,615334.0
2022-02-21 09:31:49.000000 +00:00,615330.0
2022-02-21 09:19:13.000000 +00:00,615325.0
2022-02-21 09:06:40.000000 +00:00,615321.0
2022-02-21 08:54:10.000000 +00:00,615316.0
2022-02-21 08:41:43.000000 +00:00,615311.0
2022-02-21 08:29:18.000000 +00:00,615308.0
2022-02-21 08:16:51.000000 +00:00,615305.0
2022-02-21 08:04:21.000000 +00:00,615301.0
2022-02-21 07:51:48.000000 +00:00,615296.0
2022-02-21 07:39:12.000000 +00:00,615289.0
2022-02-21 07:28:09.000000 +00:00,615283.0
2022-02-21 07:13:52.000000 +00:00,615278.0
2022-02-21 07:01:08.000000 +00:00,615272.0
2022-02-21 06:48:19.000000 +00:00,615267.0
2022-02-21 06:35:28.000000 +00:00,615262.0
2022-02-21 06:22:35.000000 +00:00,615258.0
2022-02-21 06:09:38.000000 +00:00,615254.0
2022-02-21 05:56:38.000000 +00:00,615250.0
2022-02-21 05:45:13.000000 +00:00,615245.0
2022-02-21 05:30:29.000000 +00:00,615241.0
2022-02-21 05:17:20.000000 +00:00,615239.0
2022-02-21 05:04:09.000000 +00:00,615236.0
2022-02-21 04:52:38.000000 +00:00,615234.0
2022-02-21 04:37:54.000000 +00:00,615231.0
2022-02-21 04:24:51.000000 +00:00,615226.0
2022-02-21 04:11:50.000000 +00:00,615222.0
2022-02-21 03:58:53.000000 +00:00,615217.0
2022-02-21 03:45:59.000000 +00:00,615214.0
2022-02-21 03:33:08.000000 +00:00,615212.0
2022-02-21 03:20:20.000000 +00:00,615210.0
2022-02-21 03:07:34.000000 +00:00,615208.0
2022-02-21 02:54:52.000000 +00:00,615206.0
2022-02-21 02:42:13.000000 +00:00,615203.0
2022-02-21 02:29:37.000000 +00:00,615199.0
2022-02-21 01:52:07.000000 +00:00,615184.0
2022-02-21 01:39:41.000000 +00:00,615180.0
2022-02-21 01:27:15.000000 +00:00,615178.0
2022-02-21 01:16:19.000000 +00:00,615176.0
2022-02-21 01:02:12.000000 +00:00,615174.0
2022-02-21 00:49:37.000000 +00:00,615172.0
2022-02-21 00:36:57.000000 +00:00,615170.0
2022-02-21 00:24:16.000000 +00:00,615167.0
2022-02-21 00:11:31.000000 +00:00,615164.0
2022-02-20 23:58:43.000000 +00:00,615161.0
2022-02-20 23:47:28.000000 +00:00,615160.0
2022-02-20 23:34:35.000000 +00:00,615158.0
2022-02-20 23:20:01.000000 +00:00,615157.0
2022-02-20 23:08:39.000000 +00:00,615156.0
2022-02-20 22:55:37.000000 +00:00,615154.0
2022-02-20 22:40:53.000000 +00:00,615153.0
2022-02-20 22:27:44.000000 +00:00,615151.0
2022-02-20 22:17:51.000000 +00:00,615148.0
2022-02-20 22:01:23.000000 +00:00,615144.0
2022-02-20 21:48:17.000000 +00:00,615139.0
2022-02-20 21:35:14.000000 +00:00,615135.0
2022-02-20 21:22:14.000000 +00:00,615130.0
2022-02-20 21:09:17.000000 +00:00,615125.0
2022-02-20 20:56:23.000000 +00:00,615121.0
2022-02-20 20:43:31.000000 +00:00,615116.0
2022-02-20 20:30:43.000000 +00:00,615112.0
2022-02-20 20:17:58.000000 +00:00,615107.0
2022-02-20 20:05:16.000000 +00:00,615103.0
2022-02-20 19:52:37.000000 +00:00,615098.0
2022-02-20 19:40:01.000000 +00:00,615093.0
2022-02-20 19:27:27.000000 +00:00,615089.0
2022-02-20 19:14:57.000000 +00:00,615085.0
2022-02-20 19:04:03.000000 +00:00,615080.0
2022-02-20 18:50:05.000000 +00:00,615076.0
2022-02-20 18:37:38.000000 +00:00,615071.0
2022-02-20 18:25:08.000000 +00:00,615067.0
2022-02-20 18:12:36.000000 +00:00,615062.0
2022-02-20 18:00:00.000000 +00:00,615058.0
2022-02-20 17:47:21.000000 +00:00,615053.0
2022-02-20 17:34:39.000000 +00:00,615049.0
2022-02-20 17:21:54.000000 +00:00,615044.0
2022-02-20 17:09:06.000000 +00:00,615039.0
2022-02-20 16:57:52.000000 +00:00,615035.0
2022-02-20 16:43:22.000000 +00:00,615030.0
2022-02-20 16:30:25.000000 +00:00,615025.0
2022-02-20 16:19:03.000000 +00:00,615020.0
2022-02-20 16:04:22.000000 +00:00,615016.0
2022-02-20 15:51:16.000000 +00:00,615011.0
2022-02-20 15:38:08.000000 +00:00,615006.0
2022-02-20 15:24:56.000000 +00:00,615001.0
2022-02-20 15:11:47.000000 +00:00,614996.0
2022-02-20 14:58:41.000000 +00:00,614991.0
2022-02-20 14:45:38.000000 +00:00,614986.0
2022-02-20 14:32:38.000000 +00:00,614982.0
2022-02-20 14:19:40.000000 +00:00,614977.0
2022-02-20 14:06:46.000000 +00:00,614972.0
2022-02-20 13:53:55.000000 +00:00,614967.0
2022-02-20 13:41:07.000000 +00:00,614962.0
2022-02-20 13:28:22.000000 +00:00,614957.0
2022-02-20 13:17:14.000000 +00:00,614953.0
2022-02-20 13:03:00.000000 +00:00,614948.0
2022-02-20 12:50:24.000000 +00:00,614942.0
2022-02-20 12:37:51.000000 +00:00,614937.0
2022-02-20 12:25:20.000000 +00:00,614932.0
2022-02-20 12:12:53.000000 +00:00,614927.0
2022-02-20 12:00:29.000000 +00:00,614922.0
2022-02-20 11:48:02.000000 +00:00,614917.0
2022-02-20 11:35:32.000000 +00:00,614912.0
2022-02-20 11:22:59.000000 +00:00,614907.0
2022-02-20 11:10:23.000000 +00:00,614903.0
2022-02-20 10:57:44.000000 +00:00,614899.0
2022-02-20 10:45:03.000000 +00:00,614895.0
2022-02-20 10:33:54.000000 +00:00,614890.0
2022-02-20 10:21:06.000000 +00:00,614886.0
2022-02-20 10:06:39.000000 +00:00,614881.0
2022-02-20 09:55:22.000000 +00:00,614877.0
2022-02-20 09:40:48.000000 +00:00,614875.0
2022-02-20 09:29:26.000000 +00:00,614872.0
2022-02-20 09:16:24.000000 +00:00,614870.0
2022-02-20 09:01:40.000000 +00:00,614868.0
2022-02-20 08:48:31.000000 +00:00,614863.0
2022-02-20 08:35:20.000000 +00:00,614859.0
2022-02-20 08:22:11.000000 +00:00,614854.0
2022-02-20 08:09:05.000000 +00:00,614850.0
2022-02-20 07:57:39.000000 +00:00,614845.0
2022-02-20 07:44:39.000000 +00:00,614840.0
2022-02-20 07:30:04.000000 +00:00,614836.0
2022-02-20 07:17:10.000000 +00:00,614833.0
2022-02-20 07:04:19.000000 +00:00,614830.0
2022-02-20 06:51:30.000000 +00:00,614828.0
2022-02-20 06:38:45.000000 +00:00,614825.0
2022-02-20 06:26:03.000000 +00:00,614821.0
2022-02-20 06:13:24.000000 +00:00,614816.0
2022-02-20 06:02:22.000000 +00:00,614812.0
2022-02-20 05:48:14.000000 +00:00,614807.0
2022-02-20 05:35:44.000000 +00:00,614803.0
2022-02-20 05:23:17.000000 +00:00,614798.0
2022-02-20 05:10:52.000000 +00:00,614794.0
2022-02-20 04:58:25.000000 +00:00,614790.0
2022-02-20 04:47:29.000000 +00:00,614785.0
2022-02-20 04:33:23.000000 +00:00,614783.0
2022-02-20 04:20:47.000000 +00:00,614780.0
2022-02-20 04:08:08.000000 +00:00,614778.0
2022-02-20 03:55:26.000000 +00:00,614775.0
2022-02-20 03:42:41.000000 +00:00,614771.0
2022-02-20 03:29:54.000000 +00:00,614767.0
2022-02-20 03:17:03.000000 +00:00,614762.0
2022-02-20 03:04:09.000000 +00:00,614758.0
2022-02-20 02:51:12.000000 +00:00,614753.0
2022-02-20 02:38:12.000000 +00:00,614749.0
2022-02-20 02:25:10.000000 +00:00,614744.0
2022-02-20 01:58:56.000000 +00:00,614739.0
2022-02-20 01:47:22.000000 +00:00,614736.0
2022-02-20 01:32:34.000000 +00:00,614734.0
2022-02-20 01:19:28.000000 +00:00,614729.0
2022-02-20 01:06:25.000000 +00:00,614725.0
2022-02-20 00:56:40.000000 +00:00,614720.0
2022-02-20 00:40:27.000000 +00:00,614715.0
2022-02-20 00:27:33.000000 +00:00,614711.0
2022-02-20 00:14:42.000000 +00:00,614706.0
2022-02-20 00:01:54.000000 +00:00,614702.0
2022-02-19 23:49:09.000000 +00:00,614700.0
2022-02-19 23:36:26.000000 +00:00,614698.0
2022-02-19 23:23:47.000000 +00:00,614696.0
2022-02-19 23:11:11.000000 +00:00,614694.0
2022-02-19 22:58:38.000000 +00:00,614689.0
2022-02-19 22:46:08.000000 +00:00,614685.0
2022-02-19 22:33:41.000000 +00:00,614680.0
2022-02-19 22:21:16.000000 +00:00,614676.0
2022-02-19 22:08:49.000000 +00:00,614672.0
2022-02-19 21:56:19.000000 +00:00,614667.0
2022-02-19 21:43:46.000000 +00:00,614663.0
2022-02-19 21:31:10.000000 +00:00,614661.0
2022-02-19 21:18:32.000000 +00:00,614659.0
2022-02-19 21:05:50.000000 +00:00,614657.0
2022-02-19 20:53:05.000000 +00:00,614654.0
2022-02-19 20:40:17.000000 +00:00,614649.0
2022-02-19 20:27:26.000000 +00:00,614645.0
2022-02-19 20:14:33.000000 +00:00,614640.0
2022-02-19 20:01:36.000000 +00:00,614636.0
2022-02-19 19:48:36.000000 +00:00,614631.0
2022-02-19 19:35:33.000000 +00:00,614628.0
2022-02-19 19:22:27.000000 +00:00,614626.0
2022-02-19 19:09:18.000000 +00:00,614624.0
2022-02-19 18:57:46.000000 +00:00,614622.0
2022-02-19 18:42:58.000000 +00:00,614617.0
2022-02-19 18:29:52.000000 +00:00,614613.0
2022-02-19 18:18:26.000000 +00:00,614608.0
2022-02-19 18:03:48.000000 +00:00,614603.0
2022-02-19 17:50:51.000000 +00:00,614600.0
2022-02-19 17:37:57.000000 +00:00,614598.0
2022-02-19 17:25:06.000000 +00:00,614596.0
2022-02-19 17:13:53.000000 +00:00,614594.0
2022-02-19 16:59:32.000000 +00:00,614591.0
2022-02-19 16:46:50.000000 +00:00,614587.0
2022-02-19 16:34:11.000000 +00:00,614582.0
