PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindSpeed10m
2022-08-02T22:00:00Z,2022-08-02T21:00:00Z,PT60M,16.7,41.9,16.2,0,36.0,96.4,0.0,1007.6,5.5
2022-08-02T23:00:00Z,2022-08-02T22:00:00Z,PT60M,17.0,40.1,16.3,0,35.6,95.9,0.0,1007.6,5.4
2022-08-03T00:00:00Z,2022-08-02T23:00:00Z,PT60M,17.1,54.0,16.4,0,35.0,96.1,0.0,1007.6,5.2
2022-08-03T01:00:00Z,2022-08-03T00:00:00Z,PT60M,17.2,42.0,16.6,0,34.0,96.8,0.0,1007.4,4.8
2022-08-03T02:00:00Z,2022-08-03T01:00:00Z,PT60M,17.1,41.5,16.6,0,34.2,97.3,0.0,1007.2,4.7
2022-08-03T03:00:00Z,2022-08-03T02:00:00Z,PT60M,17.0,39.9,16.6,0,36.1,97.2,0.0,1006.9,4.7
2022-08-03T04:00:00Z,2022-08-03T03:00:00Z,PT60M,17.3,53.7,16.8,2,36.6,96.6,0.0,1006.6,4.8
2022-08-03T05:00:00Z,2022-08-03T04:00:00Z,PT60M,17.8,45.3,17.1,44,36.2,95.4,0.0,1006.6,5.1
2022-08-03T06:00:00Z,2022-08-03T05:00:00Z,PT60M,18.3,69.5,17.3,58,38.2,93.7,0.0,1006.7,5.4
2022-08-03T07:00:00Z,2022-08-03T06:00:00Z,PT60M,18.6,51.7,17.3,167,40.2,92.6,0.0,1006.8,5.4
2022-08-03T08:00:00Z,2022-08-03T07:00:00Z,PT60M,19.0,37.9,17.5,293,39.6,90.7,0.0,1006.8,5.3
2022-08-03T09:00:00Z,2022-08-03T08:00:00Z,PT60M,20.6,33.6,17.9,390,39.6,84.5,0.0,1006.8,5.7
2022-08-03T10:00:00Z,2022-08-03T09:00:00Z,PT60M,22.6,43.4,18.0,383,39.7,75.5,0.0,1006.5,6.3
2022-08-03T11:00:00Z,2022-08-03T10:00:00Z,PT60M,24.0,37.2,17.9,461,39.3,69.0,0.0,1006.3,7.1
2022-08-03T12:00:00Z,2022-08-03T11:00:00Z,PT60M,24.7,39.8,17.8,452,38.6,65.4,0.0,1006.3,7.6
2022-08-03T13:00:00Z,2022-08-03T12:00:00Z,PT60M,25.3,48.7,16.9,373,36.7,59.7,0.0,1006.3,8.0
2022-08-03T14:00:00Z,2022-08-03T13:00:00Z,PT60M,25.8,42.0,16.1,386,34.9,55.2,0.0,1006.4,8.3
2022-08-03T15:00:00Z,2022-08-03T14:00:00Z,PT60M,25.4,38.6,15.9,352,33.8,55.5,0.0,1006.6,8.1
2022-08-03T16:00:00Z,2022-08-03T15:00:00Z,PT60M,24.7,47.3,15.9,238,33.4,58.2,0.0,1006.9,7.7
2022-08-03T17:00:00Z,2022-08-03T16:00:00Z,PT60M,23.8,54.7,16.0,144,33.1,61.7,0.0,1007.1,6.9
2022-08-03T18:00:00Z,2022-08-03T17:00:00Z,PT60M,22.7,50.1,16.1,90,32.6,66.5,0.0,1007.4,5.7
2022-08-03T19:00:00Z,2022-08-03T18:00:00Z,PT60M,21.1,22.6,16.0,45,31.9,72.6,0.0,1008.0,4.5
2022-08-03T20:00:00Z,2022-08-03T19:00:00Z,PT60M,19.3,12.4,15.6,2,31.0,79.6,0.0,1008.5,3.6
2022-08-03T21:00:00Z,2022-08-03T20:00:00Z,PT60M,17.9,0.0,15.4,0,30.3,85.8,0.0,1008.9,3.2
2022-08-03T22:00:00Z,2022-08-03T21:00:00Z,PT60M,17.1,0.9,15.3,0,29.6,89.2,0.0,1009.0,3.0
2022-08-03T23:00:00Z,2022-08-03T22:00:00Z,PT60M,16.6,0.0,15.1,0,28.6,90.8,0.0,1009.1,2.7
2022-08-04T00:00:00Z,2022-08-03T23:00:00Z,PT60M,16.4,6.3,15.0,0,28.3,91.9,0.0,1009.1,2.2
2022-08-04T01:00:00Z,2022-08-04T00:00:00Z,PT60M,16.2,10.9,15.0,0,29.0,92.8,0.0,1009.1,1.8
2022-08-04T02:00:00Z,2022-08-04T01:00:00Z,PT60M,16.2,35.7,15.1,0,30.5,93.4,0.0,1009.0,1.9
2022-08-04T03:00:00Z,2022-08-04T02:00:00Z,PT60M,16.3,40.9,15.3,0,32.5,94.0,0.0,1008.8,2.3
2022-08-04T04:00:00Z,2022-08-04T03:00:00Z,PT60M,16.5,61.7,15.6,0,34.5,94.7,0.0,1008.5,2.6
2022-08-04T05:00:00Z,2022-08-04T04:00:00Z,PT60M,17.4,87.4,16.1,10,35.3,92.4,0.0,1008.1,2.8
2022-08-04T06:00:00Z,2022-08-04T05:00:00Z,PT60M,18.6,54.9,16.5,86,34.3,87.7,0.0,1007.9,3.3
2022-08-04T07:00:00Z,2022-08-04T06:00:00Z,PT60M,20.1,33.4,16.6,223,32.7,80.3,0.0,1007.8,4.3
2022-08-04T08:00:00Z,2022-08-04T07:00:00Z,PT60M,21.8,18.0,16.8,379,32.9,73.2,0.0,1007.6,5.0
2022-08-04T09:00:00Z,2022-08-04T08:00:00Z,PT60M,23.3,2.1,17.3,566,34.7,69.1,0.0,1007.3,5.0
2022-08-04T10:00:00Z,2022-08-04T09:00:00Z,PT60M,24.7,3.8,17.6,641,35.7,64.3,0.0,1006.9,4.8
2022-08-04T11:00:00Z,2022-08-04T10:00:00Z,PT60M,25.9,15.3,17.5,610,36.7,59.8,0.0,1006.5,4.8
2022-08-04T12:00:00Z,2022-08-04T11:00:00Z,PT60M,26.5,33.0,17.3,492,37.9,57.0,0.0,1006.0,4.8
2022-08-04T13:00:00Z,2022-08-04T12:00:00Z,PT60M,25.6,62.9,17.6,262,38.6,61.3,0.0,1005.8,4.1
2022-08-04T14:00:00Z,2022-08-04T13:00:00Z,PT60M,24.5,58.3,18.3,269,37.6,68.2,0.0,1005.6,3.4
2022-08-04T15:00:00Z,2022-08-04T14:00:00Z,PT60M,25.3,52.4,18.0,267,35.9,64.2,0.0,1005.5,4.0
2022-08-04T16:00:00Z,2022-08-04T15:00:00Z,PT60M,25.4,57.7,17.5,181,36.2,61.7,0.0,1005.7,4.3
2022-08-04T17:00:00Z,2022-08-04T16:00:00Z,PT60M,24.0,74.8,17.5,77,36.7,66.9,0.0,1005.9,3.8
2022-08-04T18:00:00Z,2022-08-04T17:00:00Z,PT60M,21.9,64.2,16.7,54,35.4,72.4,0.0,1006.2,4.8
2022-08-04T19:00:00Z,2022-08-04T18:00:00Z,PT60M,19.5,12.8,14.8,44,33.2,74.2,0.0,1007.1,5.0
2022-08-04T20:00:00Z,2022-08-04T19:00:00Z,PT60M,17.6,24.4,13.2,2,30.6,75.4,0.0,1008.0,4.0
2022-08-04T21:00:00Z,2022-08-04T20:00:00Z,PT60M,16.2,25.3,12.6,0,27.7,79.5,0.0,1008.4,3.6
2022-08-04T22:00:00Z,2022-08-04T21:00:00Z,PT60M,15.0,15.7,12.2,0,24.6,83.2,0.0,1008.6,3.6
2022-08-04T23:00:00Z,2022-08-04T22:00:00Z,PT60M,14.1,7.7,11.6,0,22.2,85.2,0.0,1008.7,3.5
2022-08-05T00:00:00Z,2022-08-04T23:00:00Z,PT60M,13.5,4.2,11.5,0,21.6,87.4,0.0,1008.8,3.6
2022-08-05T01:00:00Z,2022-08-05T00:00:00Z,PT60M,13.3,8.2,11.6,0,22.0,90.0,0.0,1008.8,3.6
2022-08-05T02:00:00Z,2022-08-05T01:00:00Z,PT60M,13.1,38.6,11.7,0,22.2,91.7,0.0,1008.7,3.4
2022-08-05T03:00:00Z,2022-08-05T02:00:00Z,PT60M,12.8,41.8,11.6,0,22.5,92.2,0.0,1008.8,3.0
2022-08-05T04:00:00Z,2022-08-05T03:00:00Z,PT60M,12.8,60.0,11.2,1,23.1,90.4,0.0,1008.7,2.7
2022-08-05T05:00:00Z,2022-08-05T04:00:00Z,PT60M,13.2,91.5,11.0,5,22.9,86.6,0.0,1008.8,2.9
2022-08-05T06:00:00Z,2022-08-05T05:00:00Z,PT60M,13.8,28.2,10.6,157,20.9,80.7,0.0,1009.1,3.4
2022-08-05T07:00:00Z,2022-08-05T06:00:00Z,PT60M,14.9,25.3,9.9,260,19.1,71.6,0.0,1009.4,4.0
2022-08-05T08:00:00Z,2022-08-05T07:00:00Z,PT60M,16.3,51.1,9.1,237,18.9,62.6,0.0,1009.5,4.1
2022-08-05T09:00:00Z,2022-08-05T08:00:00Z,PT60M,17.5,32.2,8.5,422,19.1,55.7,0.0,1009.6,4.0
2022-08-05T10:00:00Z,2022-08-05T09:00:00Z,PT60M,18.6,0.4,8.3,702,19.3,50.9,0.0,1009.4,3.7
2022-08-05T11:00:00Z,2022-08-05T10:00:00Z,PT60M,19.6,27.4,8.3,552,20.0,47.9,0.0,1009.1,3.5
2022-08-05T12:00:00Z,2022-08-05T11:00:00Z,PT60M,20.0,49.6,8.0,393,20.1,46.1,0.0,1009.0,3.5
2022-08-05T13:00:00Z,2022-08-05T12:00:00Z,PT60M,19.4,39.2,7.7,459,19.5,46.6,0.0,1009.2,3.7
2022-08-05T14:00:00Z,2022-08-05T13:00:00Z,PT60M,18.4,23.3,7.6,527,19.0,49.5,0.0,1009.5,3.6
2022-08-05T15:00:00Z,2022-08-05T14:00:00Z,PT60M,18.5,6.5,7.4,556,18.4,48.1,0.0,1009.8,3.9
2022-08-05T16:00:00Z,2022-08-05T15:00:00Z,PT60M,18.5,18.1,7.0,384,18.1,47.1,0.0,1010.1,5.1
2022-08-05T17:00:00Z,2022-08-05T16:00:00Z,PT60M,17.8,22.6,7.0,249,17.9,49.5,0.0,1010.4,6.1
2022-08-05T18:00:00Z,2022-08-05T17:00:00Z,PT60M,16.7,24.5,7.3,142,17.3,53.9,0.0,1010.8,6.3
2022-08-05T19:00:00Z,2022-08-05T18:00:00Z,PT60M,15.0,10.1,7.5,55,15.9,60.8,0.0,1011.5,6.3
2022-08-05T20:00:00Z,2022-08-05T19:00:00Z,PT60M,13.5,0.5,7.5,2,14.9,66.8,0.0,1012.2,6.0
2022-08-05T21:00:00Z,2022-08-05T20:00:00Z,PT60M,12.6,25.0,7.6,0,14.9,71.5,0.0,1012.7,5.7
2022-08-05T22:00:00Z,2022-08-05T21:00:00Z,PT60M,12.2,69.4,7.6,0,15.0,73.5,0.0,1013.1,5.7
2022-08-05T23:00:00Z,2022-08-05T22:00:00Z,PT60M,12.0,42.9,7.5,0,15.1,74.1,0.0,1013.5,5.8
2022-08-06T00:00:00Z,2022-08-05T23:00:00Z,PT60M,11.9,0.8,7.6,0,15.1,75.2,0.0,1013.9,5.8
2022-08-06T01:00:00Z,2022-08-06T00:00:00Z,PT60M,11.7,0.5,7.8,0,14.6,76.9,0.0,1014.1,5.8
2022-08-06T02:00:00Z,2022-08-06T01:00:00Z,PT60M,11.4,1.1,7.8,0,13.4,78.5,0.0,1014.4,5.8
2022-08-06T03:00:00Z,2022-08-06T02:00:00Z,PT60M,11.2,3.9,7.7,0,12.7,79.0,0.0,1014.5,5.8
2022-08-06T04:00:00Z,2022-08-06T03:00:00Z,PT60M,11.1,2.0,7.4,5,13.0,77.8,0.0,1014.6,5.8
2022-08-06T05:00:00Z,2022-08-06T04:00:00Z,PT60M,11.5,0.0,7.2,80,14.3,74.6,0.0,1015.0,5.8
2022-08-06T06:00:00Z,2022-08-06T05:00:00Z,PT60M,12.8,0.0,7.6,209,16.1,70.7,0.0,1015.6,6.4
2022-08-06T07:00:00Z,2022-08-06T06:00:00Z,PT60M,14.3,0.0,8.0,352,17.3,65.6,0.0,1016.2,7.4
2022-08-06T08:00:00Z,2022-08-06T07:00:00Z,PT60M,15.7,0.0,7.7,490,18.0,58.9,0.0,1016.6,8.0
2022-08-06T09:00:00Z,2022-08-06T08:00:00Z,PT60M,16.7,4.4,7.3,582,18.7,53.9,0.0,1016.9,8.1
2022-08-06T10:00:00Z,2022-08-06T09:00:00Z,PT60M,17.4,24.7,7.4,526,19.3,51.8,0.0,1017.1,8.0
2022-08-06T11:00:00Z,2022-08-06T10:00:00Z,PT60M,17.6,36.0,7.6,484,19.6,51.6,0.0,1017.3,8.0
2022-08-06T12:00:00Z,2022-08-06T11:00:00Z,PT60M,17.7,21.6,7.6,606,19.6,51.6,0.0,1017.6,8.1
2022-08-06T13:00:00Z,2022-08-06T12:00:00Z,PT60M,17.7,25.3,7.7,561,19.3,51.8,0.0,1017.8,8.0
2022-08-06T14:00:00Z,2022-08-06T13:00:00Z,PT60M,17.8,39.2,7.8,418,19.1,52.0,0.0,1018.0,7.9
2022-08-06T15:00:00Z,2022-08-06T14:00:00Z,PT60M,17.7,34.0,8.1,388,19.0,53.2,0.0,1018.2,7.6
2022-08-06T16:00:00Z,2022-08-06T15:00:00Z,PT60M,17.5,25.3,8.2,346,18.5,54.4,0.0,1018.3,7.4
2022-08-06T17:00:00Z,2022-08-06T16:00:00Z,PT60M,17.2,22.2,7.9,253,17.6,54.7,0.0,1018.4,7.1
2022-08-06T18:00:00Z,2022-08-06T17:00:00Z,PT60M,16.3,27.9,8.1,139,16.9,58.2,0.0,1018.5,6.3
2022-08-06T19:00:00Z,2022-08-06T18:00:00Z,PT60M,15.0,14.4,8.3,49,16.7,64.3,0.0,1018.9,5.3
2022-08-06T20:00:00Z,2022-08-06T19:00:00Z,PT60M,13.3,16.1,8.5,1,16.7,72.6,0.0,1019.2,4.4
2022-08-06T21:00:00Z,2022-08-06T20:00:00Z,PT60M,12.1,0.0,9.0,0,16.9,81.3,0.0,1019.5,3.9
2022-08-06T22:00:00Z,2022-08-06T21:00:00Z,PT60M,11.5,3.0,9.3,0,17.0,86.6,0.0,1019.6,3.9
2022-08-06T23:00:00Z,2022-08-06T22:00:00Z,PT60M,11.2,17.1,9.4,0,17.4,89.0,0.0,1019.6,3.9
2022-08-07T00:00:00Z,2022-08-06T23:00:00Z,PT60M,11.0,32.1,9.4,0,17.9,90.0,0.0,1019.6,3.7
2022-08-07T01:00:00Z,2022-08-07T00:00:00Z,PT60M,10.9,62.4,9.4,0,19.1,90.7,0.0,1019.4,3.4
2022-08-07T02:00:00Z,2022-08-07T01:00:00Z,PT60M,10.9,59.2,9.5,0,20.9,91.0,0.0,1019.1,3.2
2022-08-07T03:00:00Z,2022-08-07T02:00:00Z,PT60M,11.0,56.6,9.6,0,22.4,90.8,0.0,1018.8,3.0
2022-08-07T04:00:00Z,2022-08-07T03:00:00Z,PT60M,11.3,56.5,9.7,2,23.3,89.7,0.0,1018.6,2.9
2022-08-07T05:00:00Z,2022-08-07T04:00:00Z,PT60M,12.0,84.2,9.9,10,24.0,87.1,0.0,1018.5,2.9
2022-08-07T06:00:00Z,2022-08-07T05:00:00Z,PT60M,13.1,81.0,10.1,38,25.0,82.1,0.0,1018.7,3.3
2022-08-07T07:00:00Z,2022-08-07T06:00:00Z,PT60M,14.6,59.0,10.1,140,26.1,74.5,0.0,1018.8,4.0
2022-08-07T08:00:00Z,2022-08-07T07:00:00Z,PT60M,15.8,46.3,9.8,253,26.7,67.4,0.0,1018.8,4.6
2022-08-07T09:00:00Z,2022-08-07T08:00:00Z,PT60M,16.4,46.2,9.6,317,26.7,63.9,0.0,1018.8,4.9
2022-08-07T10:00:00Z,2022-08-07T09:00:00Z,PT60M,16.4,54.2,9.8,311,26.5,65.2,0.0,1018.6,5.0
2022-08-07T11:00:00Z,2022-08-07T10:00:00Z,PT60M,16.0,65.9,10.3,251,26.9,68.9,0.0,1018.4,4.9
2022-08-07T12:00:00Z,2022-08-07T11:00:00Z,PT60M,15.6,56.3,10.8,328,27.5,73.2,0.0,1018.3,4.9
2022-08-07T13:00:00Z,2022-08-07T12:00:00Z,PT60M,15.3,55.9,11.3,322,27.7,76.8,0.0,1018.2,5.0
2022-08-07T14:00:00Z,2022-08-07T13:00:00Z,PT60M,15.4,63.7,11.2,243,27.4,76.3,0.0,1018.1,4.6
2022-08-07T15:00:00Z,2022-08-07T14:00:00Z,PT60M,15.6,62.8,11.4,210,27.2,75.8,0.0,1017.9,4.1
2022-08-07T16:00:00Z,2022-08-07T15:00:00Z,PT60M,15.5,57.0,11.8,189,27.1,78.6,0.0,1017.7,3.5
2022-08-07T17:00:00Z,2022-08-07T16:00:00Z,PT60M,15.6,50.8,11.9,152,27.5,78.9,0.0,1017.2,2.9
2022-08-07T18:00:00Z,2022-08-07T17:00:00Z,PT60M,16.0,30.3,12.0,113,27.8,77.1,0.0,1016.9,2.5
2022-08-07T19:00:00Z,2022-08-07T18:00:00Z,PT60M,15.8,14.6,11.9,43,26.7,77.9,0.0,1017.0,2.4
2022-08-07T20:00:00Z,2022-08-07T19:00:00Z,PT60M,15.1,49.0,11.7,1,25.0,79.9,0.0,1017.3,2.5
2022-08-07T21:00:00Z,2022-08-07T20:00:00Z,PT60M,14.1,46.0,11.4,0,24.2,83.5,0.0,1017.5,2.6
2022-08-07T22:00:00Z,2022-08-07T21:00:00Z,PT60M,13.0,23.7,11.0,0,24.4,87.8,0.0,1017.7,2.6
2022-08-07T23:00:00Z,2022-08-07T22:00:00Z,PT60M,12.4,23.3,10.9,0,24.7,90.4,0.0,1017.9,2.6
2022-08-08T00:00:00Z,2022-08-07T23:00:00Z,PT60M,12.7,28.8,11.2,0,24.7,90.7,0.0,1017.9,2.7
2022-08-08T01:00:00Z,2022-08-08T00:00:00Z,PT60M,13.1,41.4,11.5,0,24.4,90.0,0.0,1017.8,2.8
2022-08-08T02:00:00Z,2022-08-08T01:00:00Z,PT60M,12.8,47.5,11.2,0,23.7,90.3,0.0,1017.9,2.8
2022-08-08T03:00:00Z,2022-08-08T02:00:00Z,PT60M,12.1,52.9,10.7,0,23.1,91.6,0.0,1018.0,2.8
2022-08-08T04:00:00Z,2022-08-08T03:00:00Z,PT60M,11.6,41.9,10.4,2,22.8,92.2,0.0,1018.2,2.6
2022-08-08T05:00:00Z,2022-08-08T04:00:00Z,PT60M,12.1,67.8,10.6,19,22.6,90.1,0.0,1018.4,2.4
2022-08-08T06:00:00Z,2022-08-08T05:00:00Z,PT60M,13.5,65.1,11.2,70,22.2,86.0,0.0,1018.8,2.5
2022-08-08T07:00:00Z,2022-08-08T06:00:00Z,PT60M,15.0,49.8,11.7,173,21.8,81.1,0.0,1019.1,2.8
2022-08-08T08:00:00Z,2022-08-08T07:00:00Z,PT60M,16.6,35.0,11.8,312,21.9,73.4,0.0,1019.3,2.9
2022-08-08T09:00:00Z,2022-08-08T08:00:00Z,PT60M,18.2,47.1,11.5,311,22.3,64.8,0.0,1019.4,2.8
2022-08-08T10:00:00Z,2022-08-08T09:00:00Z,PT60M,19.3,46.7,11.2,366,22.8,59.5,0.0,1019.4,2.5
2022-08-08T11:00:00Z,2022-08-08T10:00:00Z,PT60M,19.8,42.7,11.1,425,23.2,57.3,0.0,1019.4,2.4
2022-08-08T12:00:00Z,2022-08-08T11:00:00Z,PT60M,19.5,49.2,11.0,386,23.3,57.9,0.0,1019.6,2.6
2022-08-08T13:00:00Z,2022-08-08T12:00:00Z,PT60M,19.2,37.4,10.8,461,23.0,58.2,0.0,1019.7,2.9
2022-08-08T14:00:00Z,2022-08-08T13:00:00Z,PT60M,19.3,41.9,10.3,392,22.5,55.8,0.0,1019.9,3.3
2022-08-08T15:00:00Z,2022-08-08T14:00:00Z,PT60M,19.1,36.6,9.9,364,22.0,55.3,0.0,1020.1,3.8
2022-08-08T16:00:00Z,2022-08-08T15:00:00Z,PT60M,18.7,21.8,9.8,353,21.3,56.5,0.0,1020.2,3.8
2022-08-08T17:00:00Z,2022-08-08T16:00:00Z,PT60M,18.5,6.7,9.7,291,20.6,56.6,0.0,1020.3,3.6
2022-08-08T18:00:00Z,2022-08-08T17:00:00Z,PT60M,18.1,0.0,10.1,174,20.1,59.5,0.0,1020.4,3.0
2022-08-08T19:00:00Z,2022-08-08T18:00:00Z,PT60M,16.5,0.5,10.2,53,19.6,66.2,0.0,1020.9,2.8
2022-08-08T20:00:00Z,2022-08-08T19:00:00Z,PT60M,14.6,5.7,9.9,1,19.1,73.3,0.0,1021.6,3.0
2022-08-08T21:00:00Z,2022-08-08T20:00:00Z,PT60M,13.4,10.1,9.8,0,18.8,79.0,0.0,1022.2,3.0
2022-08-08T22:00:00Z,2022-08-08T21:00:00Z,PT60M,12.6,16.0,9.8,0,18.4,83.0,0.0,1022.5,2.6
2022-08-08T23:00:00Z,2022-08-08T22:00:00Z,PT60M,12.2,23.3,9.8,0,18.2,85.6,0.0,1022.6,2.4
2022-08-09T00:00:00Z,2022-08-08T23:00:00Z,PT60M,11.9,32.7,9.9,0,18.5,87.7,0.0,1022.6,2.2
2022-08-09T01:00:00Z,2022-08-09T00:00:00Z,PT60M,11.7,54.3,10.0,0,19.1,89.2,0.0,1022.6,2.1
2022-08-09T02:00:00Z,2022-08-09T01:00:00Z,PT60M,11.5,43.6,10.1,0,19.6,90.6,0.0,1022.7,1.9
2022-08-09T03:00:00Z,2022-08-09T02:00:00Z,PT60M,11.5,43.4,10.1,0,20.1,91.4,0.0,1022.8,1.7
2022-08-09T04:00:00Z,2022-08-09T03:00:00Z,PT60M,11.4,46.2,10.2,1,20.5,92.0,0.0,1022.7,1.8
2022-08-09T05:00:00Z,2022-08-09T04:00:00Z,PT60M,12.0,96.1,10.5,3,20.8,91.0,0.0,1022.9,1.9
2022-08-09T06:00:00Z,2022-08-09T05:00:00Z,PT60M,13.3,78.6,11.2,44,21.1,86.9,0.0,1023.2,2.0
2022-08-09T07:00:00Z,2022-08-09T06:00:00Z,PT60M,14.9,58.0,11.8,141,21.4,81.4,0.0,1023.5,2.2
2022-08-09T08:00:00Z,2022-08-09T07:00:00Z,PT60M,16.5,56.8,11.9,201,21.8,74.1,0.0,1023.8,2.3
2022-08-09T09:00:00Z,2022-08-09T08:00:00Z,PT60M,17.9,64.8,11.6,209,22.3,66.4,0.0,1023.9,2.2
2022-08-09T10:00:00Z,2022-08-09T09:00:00Z,PT60M,19.2,61.9,11.3,258,23.0,60.3,0.0,1023.9,2.1
2022-08-09T11:00:00Z,2022-08-09T10:00:00Z,PT60M,20.2,65.0,11.1,258,23.6,55.9,0.0,1023.7,2.0
2022-08-09T12:00:00Z,2022-08-09T11:00:00Z,PT60M,21.1,55.8,11.1,333,24.3,52.5,0.0,1023.5,1.8
2022-08-09T13:00:00Z,2022-08-09T12:00:00Z,PT60M,21.8,35.3,11.0,470,25.1,50.2,0.0,1023.2,1.7
2022-08-09T14:00:00Z,2022-08-09T13:00:00Z,PT60M,22.1,37.4,10.9,415,25.8,49.0,0.0,1023.1,1.7
2022-08-09T15:00:00Z,2022-08-09T14:00:00Z,PT60M,22.0,36.5,10.8,357,26.3,48.9,0.0,1023.0,1.8
2022-08-09T16:00:00Z,2022-08-09T15:00:00Z,PT60M,21.6,23.7,10.7,336,26.6,49.9,0.0,1022.9,1.9
2022-08-09T17:00:00Z,2022-08-09T16:00:00Z,PT60M,21.1,33.3,10.8,200,26.6,52.0,0.0,1022.9,1.8
2022-08-09T18:00:00Z,2022-08-09T17:00:00Z,PT60M,20.0,33.5,11.3,107,26.4,57.4,0.0,1023.1,1.4
2022-08-09T19:00:00Z,2022-08-09T18:00:00Z,PT60M,18.2,12.9,11.6,39,25.9,65.4,0.0,1023.5,1.0
2022-08-09T20:00:00Z,2022-08-09T19:00:00Z,PT60M,16.6,62.2,11.5,0,25.2,71.9,0.0,1023.9,1.3
2022-08-09T21:00:00Z,2022-08-09T20:00:00Z,PT60M,15.7,50.3,11.5,0,24.4,76.2,0.0,1024.2,1.8
2022-08-09T22:00:00Z,2022-08-09T21:00:00Z,PT60M,15.1,62.6,11.3,0,23.9,77.9,0.0,1024.1,1.8
2022-08-09T23:00:00Z,2022-08-09T22:00:00Z,PT60M,14.8,81.8,11.0,0,23.8,78.4,0.0,1023.9,1.7
2022-08-10T00:00:00Z,2022-08-09T23:00:00Z,PT60M,14.4,85.7,11.1,0,24.6,80.5,0.0,1023.8,1.7
2022-08-10T01:00:00Z,2022-08-10T00:00:00Z,PT60M,14.3,69.6,11.4,0,25.6,82.8,0.0,1023.6,1.8
2022-08-10T02:00:00Z,2022-08-10T01:00:00Z,PT60M,14.3,68.5,11.6,0,26.0,83.8,0.0,1023.4,1.7
2022-08-10T03:00:00Z,2022-08-10T02:00:00Z,PT60M,14.1,38.9,11.8,0,26.3,85.8,0.0,1023.3,1.5
2022-08-10T04:00:00Z,2022-08-10T03:00:00Z,PT60M,13.7,48.2,11.8,1,26.3,88.3,0.0,1023.4,1.7
2022-08-10T05:00:00Z,2022-08-10T04:00:00Z,PT60M,14.0,36.8,11.9,44,25.9,86.9,0.0,1023.6,1.8
2022-08-10T06:00:00Z,2022-08-10T05:00:00Z,PT60M,15.2,20.4,12.1,148,26.0,81.8,0.0,1023.8,1.8
2022-08-10T07:00:00Z,2022-08-10T06:00:00Z,PT60M,16.8,20.6,12.0,259,26.5,73.2,0.0,1023.9,2.0
2022-08-10T08:00:00Z,2022-08-10T07:00:00Z,PT60M,18.5,17.4,11.4,384,26.8,63.1,0.0,1023.8,2.1
2022-08-10T09:00:00Z,2022-08-10T08:00:00Z,PT60M,20.1,2.2,10.7,571,26.9,54.9,0.0,1023.5,2.0
2022-08-10T10:00:00Z,2022-08-10T09:00:00Z,PT60M,21.3,0.0,10.3,676,26.8,49.3,0.0,1023.2,1.8
2022-08-10T11:00:00Z,2022-08-10T10:00:00Z,PT60M,22.3,0.0,10.2,733,26.8,46.1,0.0,1022.7,1.7
2022-08-10T12:00:00Z,2022-08-10T11:00:00Z,PT60M,22.9,0.0,10.1,751,26.6,44.1,0.0,1022.4,1.9
2022-08-10T13:00:00Z,2022-08-10T12:00:00Z,PT60M,23.3,0.0,10.0,728,26.1,42.9,0.0,1022.1,1.9
2022-08-10T14:00:00Z,2022-08-10T13:00:00Z,PT60M,23.6,0.0,10.0,665,25.8,42.1,0.0,1021.9,1.9
2022-08-10T15:00:00Z,2022-08-10T14:00:00Z,PT60M,23.7,0.0,10.0,567,25.6,41.8,0.0,1021.7,1.8
2022-08-10T16:00:00Z,2022-08-10T15:00:00Z,PT60M,23.7,0.0,10.2,443,25.5,42.5,0.0,1021.4,1.7
2022-08-10T17:00:00Z,2022-08-10T16:00:00Z,PT60M,23.3,0.0,10.6,304,25.4,44.7,0.0,1021.0,1.7
2022-08-10T18:00:00Z,2022-08-10T17:00:00Z,PT60M,22.2,0.0,11.5,165,25.3,50.5,0.0,1020.8,1.5
2022-08-10T19:00:00Z,2022-08-10T18:00:00Z,PT60M,20.3,0.1,12.1,47,25.3,59.2,0.0,1021.0,1.1
2022-08-10T20:00:00Z,2022-08-10T19:00:00Z,PT60M,18.5,1.2,12.2,0,25.4,67.1,0.0,1021.3,1.3
2022-08-10T21:00:00Z,2022-08-10T20:00:00Z,PT60M,17.2,1.0,12.3,0,25.2,73.1,0.0,1021.4,2.0
2022-08-10T22:00:00Z,2022-08-10T21:00:00Z,PT60M,16.3,2.2,12.2,0,24.8,77.0,0.0,1021.3,2.2
2022-08-10T23:00:00Z,2022-08-10T22:00:00Z,PT60M,15.6,0.2,12.0,0,24.3,79.2,0.0,1021.1,1.8
2022-08-11T00:00:00Z,2022-08-10T23:00:00Z,PT60M,15.4,9.7,12.1,0,23.9,81.1,0.0,1020.9,1.4
2022-08-11T01:00:00Z,2022-08-11T00:00:00Z,PT60M,15.2,9.4,12.3,0,23.7,82.8,0.0,1020.8,1.3
2022-08-11T02:00:00Z,2022-08-11T01:00:00Z,PT60M,15.1,4.6,12.3,0,23.3,83.7,0.0,1020.6,1.2
2022-08-11T03:00:00Z,2022-08-11T02:00:00Z,PT60M,14.9,5.5,12.4,0,23.0,84.6,0.0,1020.5,1.1
