dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1583244000,2020-03-03 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.47,10000,3.29,1.45,3.86,4.96,998,,,92,3.6,130,0,0.31,,,,100,500,Rain,light rain,10d
1583247600,2020-03-03 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.49,8000,3.31,2.21,4.1,5.35,999,,,92,2.6,130,0,,0.9,,,100,500,Rain,light rain,10d
1583251200,2020-03-03 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.33,10000,3.3,2.48,3.3,4.76,999,,,93,2.1,140,0,,,,,100,804,Clouds,overcast clouds,04d
1583254800,2020-03-03 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.25,10000,3.07,3.09,3.78,4.95,1000,,,92,1.5,130,0,,,,,75,803,Clouds,broken clouds,04n
1583258400,2020-03-03 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.09,10000,3.06,2.91,3.58,4.76,1001,,,93,1.5,250,0,,1,,,98,500,Rain,light rain,10n
1583262000,2020-03-03 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.84,10000,2.96,3.84,3.18,4.16,1001,,,94,0.5,260,0,,,,,75,803,Clouds,broken clouds,04n
1583265600,2020-03-03 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.66,8000,2.79,3.66,2.05,4.14,1002,,,94,0.5,260,0,,,,,75,803,Clouds,broken clouds,04n
1583269200,2020-03-03 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.49,10000,2.62,2.22,1.85,3.99,1002,,,94,1.5,260,0,,,,,75,803,Clouds,broken clouds,04n
1583272800,2020-03-03 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.42,9000,2.55,2.15,2.19,4.04,1002,,,94,1.5,300,0,,,,,75,803,Clouds,broken clouds,04n
1583276400,2020-03-03 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.2,10000,2.33,1.89,2.19,4.04,1003,,,94,1.5,270,0,,,,,100,804,Clouds,overcast clouds,04n
1583280000,2020-03-04 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.9,10000,2.03,2.9,1.77,3.76,1003,,,94,1,280,0,,,,,40,802,Clouds,scattered clouds,03n
1583283600,2020-03-04 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.16,9000,1.3,2.16,1.15,3.76,1003,,,94,1,270,0,,,,,2,800,Clear,sky is clear,01n
1583287200,2020-03-04 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.38,7000,0.67,-0.18,0.55,3.34,1003,,,95,1.5,270,0,,,,,4,800,Clear,sky is clear,01n
1583290800,2020-03-04 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.87,5000,0.02,0.87,0.05,2.74,1003,,,94,1,270,0,,,,,11,801,Clouds,few clouds,02n
1583294400,2020-03-04 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.44,5000,-0.36,0.44,-0.46,2.84,1003,,,94,1,260,0,,,,,14,801,Clouds,few clouds,02n
1583298000,2020-03-04 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.28,6000,-0.5,-1.44,-1.01,2.74,1003,,,94,1.5,270,0,,,,,17,801,Clouds,few clouds,02n
1583301600,2020-03-04 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-0.09,8000,-0.71,-2.68,-0.59,0.35,1004,,,95,2.1,260,0,,,,,73,803,Clouds,broken clouds,04n
1583305200,2020-03-04 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.46,6000,-0.34,0.46,-1.25,0.75,1004,,,94,1,270,0,,,,,100,804,Clouds,overcast clouds,04d
1583308800,2020-03-04 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.15,10000,1.29,-0.06,0.78,3.24,1004,,,94,2.1,250,0,,,,,99,804,Clouds,overcast clouds,04d
1583312400,2020-03-04 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.97,10000,2.48,2.06,2.38,4.76,1004,,,90,2.1,260,0,,,,,95,804,Clouds,overcast clouds,04d
1583316000,2020-03-04 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.24,10000,2.93,2.39,4.41,6.36,1004,,,85,3.6,240,0,,,,,43,802,Clouds,scattered clouds,03d
1583319600,2020-03-04 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.09,10000,3.08,3.14,4.41,7.76,1004,,,81,4.1,230,0,,,,,40,802,Clouds,scattered clouds,03d
1583323200,2020-03-04 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.27,10000,3.26,3.37,5.44,7.06,1004,,,81,4.1,250,0,,0.1,,,75,803,Clouds,broken clouds,04d
1583326800,2020-03-04 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.99,10000,2.68,4.52,5.53,7.98,1003,,,74,3.6,240,0,,,,,20,801,Clouds,few clouds,02d
1583330400,2020-03-04 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.04,10000,2.73,4.31,5.74,7.76,1003,,,74,4.1,240,0,,,,,75,803,Clouds,broken clouds,04d
1583334000,2020-03-04 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.15,10000,3.31,2.73,4.41,7.76,1003,,,82,5.1,240,12.9,,0.4,,,75,500,Rain,light rain,10d
1583337600,2020-03-04 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.77,10000,2.24,2.75,5.08,6.25,1004,,,78,4.1,250,0,,,,,34,802,Clouds,scattered clouds,03d
1583341200,2020-03-04 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.3,10000,2.31,2.17,4.38,5.76,1003,,,81,4.1,250,0,,,,,20,801,Clouds,few clouds,02n
1583344800,2020-03-04 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.79,10000,1.98,1.84,3.86,5.76,1004,,,82,3.6,250,12.9,,,,,75,803,Clouds,broken clouds,04n
1583348400,2020-03-04 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.43,8000,2.46,1.75,3.3,4.96,1004,,,87,3.1,240,0,,,,,100,804,Clouds,overcast clouds,04n
1583352000,2020-03-04 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.04,10000,2.24,0.93,2.25,4.76,1004,,,88,3.6,260,0,,,,,75,803,Clouds,broken clouds,04n
1583355600,2020-03-04 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.78,10000,2.45,0.96,2.75,4.76,1004,,,91,3.1,250,0,,,,,75,803,Clouds,broken clouds,04n
1583359200,2020-03-04 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.57,10000,2.24,0.36,2.75,4.76,1004,,,91,3.6,250,0,,,,,75,803,Clouds,broken clouds,04n
1583362800,2020-03-04 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.43,10000,1.95,0.54,2.19,3.96,1004,,,90,3.1,250,0,,,,,100,804,Clouds,overcast clouds,04n
1583366400,2020-03-05 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.06,10000,1.74,0.51,2.19,3.96,1004,,,91,2.6,250,0,,,,,100,804,Clouds,overcast clouds,04n
1583370000,2020-03-05 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.54,10000,1.37,2.54,1.55,3.76,1004,,,92,1,260,0,,,,,20,801,Clouds,few clouds,02n
1583373600,2020-03-05 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.82,10000,0.81,0.32,0.75,3.04,1004,,,93,1.5,280,0,,,,,20,801,Clouds,few clouds,02n
1583377200,2020-03-05 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.29,9000,0.43,1.29,0.53,2.84,1003,,,94,1,310,0,,0.1,,,20,801,Clouds,few clouds,02n
1583380800,2020-03-05 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.58,5000,-0.24,0.58,-0.55,1.08,1003,,,94,1,120,0,,,,,40,802,Clouds,scattered clouds,03n
1583384400,2020-03-05 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.37,5000,-0.3,0.37,-1.45,0.88,1003,,,95,0.5,50,0,,,,,86,804,Clouds,overcast clouds,04n
1583388000,2020-03-05 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.31,7000,-0.35,0.31,-1.25,0.86,1003,,,95,0.5,160,0,,,,,40,802,Clouds,scattered clouds,03n
1583391600,2020-03-05 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.37,8000,-0.42,0.37,-0.85,1.06,1003,,,94,0.5,150,0,,,,,40,802,Clouds,scattered clouds,03d
1583395200,2020-03-05 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.23,10000,1.37,2.23,1.08,2.84,1002,,,94,1,260,0,,,,,40,802,Clouds,scattered clouds,03d
1583398800,2020-03-05 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.83,10000,2.03,2.61,2.95,4.54,1002,,,88,1.5,220,0,,,,,65,803,Clouds,broken clouds,04d
1583402400,2020-03-05 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.05,10000,1.89,3.33,3.3,5.92,1002,,,80,2.1,230,0,,,,,20,801,Clouds,few clouds,02d
1583406000,2020-03-05 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.41,10000,1.34,3.3,4.04,6.21,1002,,,75,2.6,170,0,,,,,75,803,Clouds,broken clouds,04d
1583409600,2020-03-05 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.88,10000,1.61,3.17,4.64,6.64,1001,,,74,3.6,170,0,,0.1,,,40,802,Clouds,scattered clouds,03d
1583413200,2020-03-05 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.98,10000,1.7,3.61,4.74,7.06,1001,,,74,3.1,150,0,,,,,75,803,Clouds,broken clouds,04d
1583416800,2020-03-05 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.57,10000,2.74,2.5,3.94,6.86,1000,,,82,4.1,160,0,,,,,40,802,Clouds,scattered clouds,03d
1583420400,2020-03-05 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.19,10000,2.37,2.33,4.2,5.76,1000,,,82,3.6,140,0,,0.3,,,40,500,Rain,light rain,10d
1583424000,2020-03-05 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.08,10000,2.27,0.98,3.4,5.1,1000,,,88,3.6,140,0,,,,,22,801,Clouds,few clouds,02d
1583427600,2020-03-05 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.96,10000,1.79,-0.02,2.64,3.38,1000,,,92,3.1,140,0,,,,,40,802,Clouds,scattered clouds,03d
1583431200,2020-03-05 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.55,8000,1.53,-0.09,2.15,3.24,1000,,,93,2.6,140,0,,,,,75,803,Clouds,broken clouds,04n
1583434800,2020-03-05 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.72,5000,0.86,-1.08,0.53,2.42,1000,,,94,2.6,110,0,,,,,18,801,Clouds,few clouds,02n
1583438400,2020-03-05 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.15,5000,0.44,-1.23,-0.15,1.76,1000,,,95,2.1,90,0,,,,,20,801,Clouds,few clouds,02n
1583442000,2020-03-05 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.42,8000,0.56,-0.92,-0.05,2.48,1000,,,94,2.1,80,0,,,,,23,801,Clouds,few clouds,02n
1583445600,2020-03-05 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.7,9000,-0.01,-0.96,-1.24,1.35,1000,,,95,1.5,60,0,,,,,65,803,Clouds,broken clouds,04n
1583449200,2020-03-05 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.37,5000,-0.3,-2.15,-1.44,1.21,999,,,95,2.1,80,0,,,,,89,804,Clouds,overcast clouds,04n
1583452800,2020-03-06 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.98,10000,0.27,-3.15,-0.59,2.76,999,,,95,4.1,80,0,,,,,75,803,Clouds,broken clouds,04n
1583456400,2020-03-06 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.86,10000,1,-1.73,0.78,2.76,999,,,94,3.6,70,0,,,,,100,804,Clouds,overcast clouds,04n
1583460000,2020-03-06 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.65,10000,0.64,-1.98,0.28,2.76,998,,,93,3.6,60,0,,,,,100,804,Clouds,overcast clouds,04n
1583463600,2020-03-06 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.96,10000,0.8,-1.23,1.58,2.76,998,,,92,3.1,60,0,,,,,100,804,Clouds,overcast clouds,04n
1583467200,2020-03-06 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.94,10000,0.63,-1.96,1.7,2.25,998,,,91,4.1,70,0,,,,,100,804,Clouds,overcast clouds,04n
1583470800,2020-03-06 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.66,9000,0.5,-2.31,1,2.24,998,,,92,4.1,60,0,,,,,100,804,Clouds,overcast clouds,04n
1583474400,2020-03-06 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.52,5000,0.51,-2.48,0.9,2.24,999,,,93,4.1,50,0,,,,,100,804,Clouds,overcast clouds,04d
1583478000,2020-03-06 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.69,3700,0.83,-2.27,0.53,2.96,999,,,94,4.1,40,0,,,,,100,804,Clouds,overcast clouds,04d
1583481600,2020-03-06 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.49,6000,1.47,-1.58,1.8,3.16,1000,,,93,4.6,50,0,,,,,100,804,Clouds,overcast clouds,04d
1583485200,2020-03-06 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.02,8000,1.7,-0.93,2.38,3.76,1000,,,91,4.6,50,0,,,,,100,804,Clouds,overcast clouds,04d
1583488800,2020-03-06 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.57,10000,1.93,-0.24,2.68,3.85,1000,,,89,4.6,40,0,,,,,75,803,Clouds,broken clouds,04d
1583492400,2020-03-06 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.21,10000,2.24,-0.19,3.3,4.85,1000,,,87,6.2,30,0,,,,,75,803,Clouds,broken clouds,04d
1583496000,2020-03-06 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.1,10000,1.64,-0.12,2.88,4.65,1001,,,84,5.7,40,0,,,,,75,803,Clouds,broken clouds,04d
1583499600,2020-03-06 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.39,10000,2.09,0.53,2.75,5.1,1000,,,85,5.1,40,0,,,,,20,801,Clouds,few clouds,02d
1583503200,2020-03-06 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.32,10000,2.02,0.69,3.3,5.25,1000,,,85,4.6,40,0,,,,,75,803,Clouds,broken clouds,04d
1583506800,2020-03-06 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4,10000,1.87,-0.46,2.75,5.15,1001,,,86,6.2,30,0,,,,,40,802,Clouds,scattered clouds,03d
1583510400,2020-03-06 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.94,10000,1.98,-0.04,2.75,4.96,1001,,,87,5.1,20,0,,,,,40,802,Clouds,scattered clouds,03d
1583514000,2020-03-06 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.54,10000,1.9,0.68,2.19,4.76,1002,,,89,3.1,10,0,,,,,20,801,Clouds,few clouds,02d
1583517600,2020-03-06 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.31,10000,1.83,0.81,2.19,3.96,1003,,,90,2.6,10,0,,,,,100,804,Clouds,overcast clouds,04n
1583521200,2020-03-06 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.22,10000,1.89,1.19,2.08,3.76,1004,,,91,2.1,360,0,,,,,89,804,Clouds,overcast clouds,04n
1583524800,2020-03-06 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.8,10000,1.48,0.7,1.64,3.36,1004,,,91,2.1,360,0,0.1,,,,55,500,Rain,light rain,10n
1583528400,2020-03-06 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.5,8000,1.33,1.1,1.25,3.54,1005,,,92,1.5,10,0,,,,,45,802,Clouds,scattered clouds,03n
1583532000,2020-03-06 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2,6000,0.84,-0.24,-0.44,3.54,1005,,,92,2.1,360,0,,,,,40,802,Clouds,scattered clouds,03n
1583535600,2020-03-06 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.13,4000,0.13,-1.26,-1.34,2.24,1005,,,93,2.1,350,0,,,,,26,802,Clouds,scattered clouds,03n
1583539200,2020-03-07 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.71,6000,-0.13,-0.95,0.38,1.21,1006,,,94,1.5,330,0,,,,,51,803,Clouds,broken clouds,04n
1583542800,2020-03-07 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.61,6000,-0.09,-1.06,0.15,2.24,1006,,,95,1.5,330,0,,,,,64,803,Clouds,broken clouds,04n
1583546400,2020-03-07 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.15,8000,-0.49,-3.41,-0.7,1.15,1006,,,95,3.1,340,0,,,,,77,803,Clouds,broken clouds,04n
1583550000,2020-03-07 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-0.02,6000,-0.64,-3.61,-0.75,0.68,1007,,,95,3.1,330,0,,,,,81,803,Clouds,broken clouds,04n
1583553600,2020-03-07 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-0.33,2700,-0.95,-0.33,-1,1.16,1008,,,95,0.5,340,0,,,,,20,801,Clouds,few clouds,02n
1583557200,2020-03-07 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-0.09,100,-0.71,-2.68,-0.8,0.66,1008,,,95,2.1,300,0,,,,,100,804,Clouds,overcast clouds,04n
1583560800,2020-03-07 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-0.16,100,-0.78,-1.94,-0.7,0.36,1009,,,95,1.5,290,0,,,,,100,804,Clouds,overcast clouds,04d
1583564400,2020-03-07 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.01,200,-0.61,-1.74,-0.46,0.76,1009,,,95,1.5,310,0,,,,,100,804,Clouds,overcast clouds,04d
1583568000,2020-03-07 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.26,200,-0.39,-2.27,-0.5,1.06,1010,,,95,2.1,320,0,,,,,100,804,Clouds,overcast clouds,04d
1583571600,2020-03-07 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,0.75,300,0.04,-2.23,-0.3,2.28,1011,,,95,2.6,310,0,,,,,100,804,Clouds,overcast clouds,04d
1583575200,2020-03-07 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,1.79,600,1.08,-0.49,1.15,3.58,1011,,,95,2.1,290,0,,,,,100,804,Clouds,overcast clouds,04d
1583578800,2020-03-07 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.21,800,1.49,0.01,1.45,3.06,1012,,,95,2.1,310,0,,,,,100,804,Clouds,overcast clouds,04d
1583582400,2020-03-07 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,2.97,3600,2.25,0.89,1.95,6.05,1012,,,95,2.1,310,0,,,,,100,804,Clouds,overcast clouds,04d
1583586000,2020-03-07 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.82,10000,2.79,1.01,2.24,6.55,1012,,,93,3.1,260,0,,,,,40,802,Clouds,scattered clouds,03d
1583589600,2020-03-07 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.7,10000,2.72,2.92,2.58,7.45,1012,,,87,2.1,250,0,,,,,72,803,Clouds,broken clouds,04d
1583593200,2020-03-07 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.14,10000,2.78,5.25,3.28,7.32,1012,,,79,1.5,240,0,,,,,75,803,Clouds,broken clouds,04d
1583596800,2020-03-07 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.17,10000,1.11,3.84,3.04,7.32,1012,,,70,3.1,250,0,,,,,71,803,Clouds,broken clouds,04d
1583600400,2020-03-07 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.7,10000,1.2,2.46,2.75,5.81,1013,,,78,2.6,220,0,,,,,75,803,Clouds,broken clouds,04d
1583604000,2020-03-07 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.1,10000,1.64,1.75,3.2,4.75,1013,,,84,2.6,190,0,,,,,100,804,Clouds,overcast clouds,04n
1583607600,2020-03-07 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.87,10000,1.25,0.72,2.19,4.54,1013,,,83,3.6,180,0,,,,,40,802,Clouds,scattered clouds,03n
1583611200,2020-03-07 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.76,10000,0.81,0.59,2.19,4.54,1013,,,81,3.6,190,0,,,,,75,803,Clouds,broken clouds,04n
1583614800,2020-03-07 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,3.98,10000,1.19,0.27,3.48,4.34,1012,,,82,4.6,170,0,,,,,100,804,Clouds,overcast clouds,04n
1583618400,2020-03-07 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.19,10000,1.56,0.27,3.38,4.76,1011,,,83,5.1,180,0,,,,,100,804,Clouds,overcast clouds,04n
1583622000,2020-03-07 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.12,10000,1.83,-0.3,3.3,4.76,1011,,,85,6.2,170,0,,,,,100,804,Clouds,overcast clouds,04n
1583625600,2020-03-08 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.37,10000,1.91,0.01,3.98,4.96,1010,,,84,6.2,170,0,,,,,75,803,Clouds,broken clouds,04n
1583629200,2020-03-08 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.7,10000,2.56,0.24,4.28,5.16,1009,,,86,6.7,190,0,,,,,100,804,Clouds,overcast clouds,04n
1583632800,2020-03-08 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.84,10000,2.86,0.42,3.86,5.76,1008,,,87,6.7,180,0,,,,,100,804,Clouds,overcast clouds,04n
1583636400,2020-03-08 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.2,10000,3.22,1.07,4.58,5.76,1008,,,87,6.2,170,0,,,,,100,804,Clouds,overcast clouds,04n
1583640000,2020-03-08 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.49,10000,3.66,1.25,4.78,5.76,1007,,,88,6.7,190,0,,,,,100,804,Clouds,overcast clouds,04n
1583643600,2020-03-08 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.57,9000,3.58,1.35,5.04,5.86,1006,,,87,6.7,170,0,,,,,100,804,Clouds,overcast clouds,04n
1583647200,2020-03-08 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.72,9000,3.89,1.54,5.14,6.09,1006,,,88,6.7,190,0,,,,,100,804,Clouds,overcast clouds,04d
1583650800,2020-03-08 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.86,9000,4.03,1.39,4.97,6.31,1005,,,88,7.7,170,0,,,,,100,804,Clouds,overcast clouds,04d
1583654400,2020-03-08 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.08,10000,4.25,1.34,4.97,6.76,1005,,,88,8.8,190,0,,,,,100,804,Clouds,overcast clouds,04d
1583658000,2020-03-08 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.62,10000,4.61,2.22,5.64,6.92,1004,,,87,8.2,180,12.4,,,,,100,804,Clouds,overcast clouds,04d
1583661600,2020-03-08 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.65,10000,4.64,2.26,5.53,7.35,1004,,,87,8.2,190,0,,,,,100,804,Clouds,overcast clouds,04d
1583665200,2020-03-08 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.03,10000,4.85,3.06,5.53,8.25,1003,,,86,7.2,190,0,,,,,100,804,Clouds,overcast clouds,04d
1583668800,2020-03-08 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.7,10000,5,3.34,6.04,8.36,1003,,,83,9.3,190,12.9,,,,,100,804,Clouds,overcast clouds,04d
1583672400,2020-03-08 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.38,6000,5.85,3.21,6.64,7.76,1002,,,90,8.2,190,0,0.22,,,,100,500,Rain,light rain,10d
1583676000,2020-03-08 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.17,8000,5.96,2.94,6.64,7.76,1002,,,92,8.2,190,14.4,0.3,,,,100,500,Rain,light rain,10d
1583679600,2020-03-08 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.06,4300,5.85,3.1,6.08,7.76,1002,,,92,7.2,190,14.4,,0.6,,,100,500,Rain,light rain,10d
1583683200,2020-03-08 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.22,6000,5.85,3.3,5.84,7.7,1002,,,91,7.2,210,0,,,,,100,804,Clouds,overcast clouds,04d
1583686800,2020-03-08 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.44,10000,6.07,3.75,6.64,7.81,1002,,,91,6.7,200,0,,,,,100,804,Clouds,overcast clouds,04d
1583690400,2020-03-08 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.13,10000,5.6,3.19,6.04,7.76,1003,,,90,7.2,230,13.9,,0.4,,,100,500,Rain,light rain,10n
1583694000,2020-03-08 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,7.07,10000,5.54,3.64,6.08,7.36,1003,,,90,5.7,220,0,,,,,100,804,Clouds,overcast clouds,04n
1583697600,2020-03-08 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.57,10000,5.05,3.26,5.53,7.06,1003,,,90,5.1,230,0,,,,,75,803,Clouds,broken clouds,04n
1583701200,2020-03-08 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.43,10000,4.91,4.16,5.44,6.86,1004,,,90,3.1,210,0,,,,,40,802,Clouds,scattered clouds,03n
1583704800,2020-03-08 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,6.02,10000,4.51,3.66,4.97,6.45,1004,,,90,3.1,210,0,,,,,40,802,Clouds,scattered clouds,03n
1583708400,2020-03-08 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.49,10000,4.3,2.7,4.41,6.15,1004,,,92,3.6,190,0,,,,,40,802,Clouds,scattered clouds,03n
1583712000,2020-03-09 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,5.14,10000,3.79,2.27,4.9,5.95,1004,,,91,3.6,200,0,,,,,55,803,Clouds,broken clouds,04n
1583715600,2020-03-09 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,4.87,10000,3.68,2.66,4.3,6.45,1004,,,92,2.6,180,0,,,,,75,803,Clouds,broken clouds,04n
